parentusi,studentusi,relationdescriptorid,primarycontactstatus,liveswith,emergencycontactstatus,contactpriority,contactrestrictions,discriminator,createdate,lastmodifieddate,id,changeversion
"1526","787","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.476013","2020-11-13 14:16:29.475877","9526931f-6b34-47ff-a78d-acb2e142fc34","16093"
"1531","789","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.488277","2020-11-13 14:16:29.488212","1b618f0d-0ac9-4bbd-b5d6-bfb2cadbb75a","16098"
"1535","790","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.498612","2020-11-13 14:16:29.498530","65eaa18a-fed2-4c85-8ca7-349401118dae","16101"
"1539","794","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.508761","2020-11-13 14:16:29.508708","75b55daa-531f-4c46-8501-e06d2b52effd","16106"
"1542","796","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.513235","2020-11-13 14:16:29.513167","43092850-1e10-4db9-bee5-128741073293","16108"
"1545","795","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.519758","2020-11-13 14:16:29.519698","94a975a6-ad7c-4995-b687-3a1cb7a11bdf","16111"
"1549","799","1934","false","false","true",,,"NULL","2020-11-13 14:16:29.529289","2020-11-13 14:16:29.528788","25efbaf5-4955-44f2-91af-ce090dd83a09","16115"
"1554","802","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.538717","2020-11-13 14:16:29.538661","6180d921-df93-48fd-aea9-d348b05efea1","16119"
"1557","801","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.546400","2020-11-13 14:16:29.546236","6c6210d8-3e16-49db-854c-7068768c0e1c","16123"
"1560","804","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.553794","2020-11-13 14:16:29.553725","8a8a4f2c-7d5e-4bca-aa1a-cc30ab3718fa","16126"
"1562","805","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.556488","2020-11-13 14:16:29.556334","5ad8c965-4714-4287-959d-7621ba94bf35","16128"
"1564","806","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.561300","2020-11-13 14:16:29.561114","2e69281c-b671-40f6-8f8e-87fcfac51a54","16130"
"1568","808","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.569476","2020-11-13 14:16:29.569274","4b0f5320-d79d-44cd-8f18-b43b210f3d78","16134"
"1570","809","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.574354","2020-11-13 14:16:29.573659","8fdb5426-f063-44e5-b5dd-1d273bd055e2","16136"
"1573","810","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.578836","2020-11-13 14:16:29.578758","80185288-3e81-4bf1-8b5a-61968c637a0c","16139"
"1576","811","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.583451","2020-11-13 14:16:29.583189","6c99ad9d-e4a3-467d-a24a-fb266dfa7c91","16141"
"1577","812","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.586647","2020-11-13 14:16:29.586533","9501ff7a-4d94-428e-b5ac-0e9ec08b9f46","16143"
"1578","813","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.590686","2020-11-13 14:16:29.590437","3e71308f-00c5-4b76-adb7-94a27e2c413d","16144"
"1583","816","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.601052","2020-11-13 14:16:29.601003","eb143e28-6f67-4f7a-88fe-71ca78821c7f","16150"
"1587","817","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.610733","2020-11-13 14:16:29.610627","698d2ad9-3c31-4042-9e1f-bc3ed7c0360f","16153"
"1590","819","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.616624","2020-11-13 14:16:29.616481","11dbf5d6-6475-434f-8b46-787efb015225","16156"
"1591","820","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.620925","2020-11-13 14:16:29.620853","54f9921a-1ce5-4dee-bb8f-0644acbb79d5","16158"
"1593","822","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.627757","2020-11-13 14:16:29.627692","afd7444d-091a-410b-81d9-08399d605c2b","16161"
"1600","824","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.637621","2020-11-13 14:16:29.637567","29f98fdd-8461-499d-8b19-25732108dcae","16166"
"1603","825","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.643504","2020-11-13 14:16:29.643432","96535ed6-1442-4635-a791-5bee63e059d6","16169"
"1602","827","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.647166","2020-11-13 14:16:29.647106","53636b4a-6c2f-46f9-9334-eb40afbaf5b2","16171"
"1607","826","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.651516","2020-11-13 14:16:29.651444","99b52cbe-60b2-4012-8e2a-2e6779dd9a0b","16173"
"1612","829","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.661255","2020-11-13 14:16:29.661199","e6614f72-e7cf-4bad-99a7-a1464e7d526d","16178"
"1614","832","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.665684","2020-11-13 14:16:29.665627","98c7b882-501e-4bd4-a350-6d53de08d340","16180"
"1616","831","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.672221","2020-11-13 14:16:29.671975","c0762687-cadb-435d-95d1-f651e51b77e6","16183"
"1621","833","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.679937","2020-11-13 14:16:29.679754","6171cd69-31ec-4e8c-b009-8f1918dc7b15","16187"
"1624","836","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.686222","2020-11-13 14:16:29.686169","a637006b-3182-4c1a-ac6a-4b56d5a57355","16190"
"1629","839","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.699781","2020-11-13 14:16:29.699674","002cd828-af1d-4c18-9bc9-f5c73463e355","16195"
"1631","838","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.704759","2020-11-13 14:16:29.704678","e3dbb5bc-01d0-4e9e-8aa5-2aa4b26fa558","16197"
"1634","841","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.712776","2020-11-13 14:16:29.712697","f30291b6-b30d-4854-a3d4-1940f837cd59","16200"
"1639","843","1934","false","false","true",,,"NULL","2020-11-13 14:16:29.721253","2020-11-13 14:16:29.721186","36528d86-bf77-4d92-ae86-a650cbc873a7","16205"
"1643","845","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.728916","2020-11-13 14:16:29.728836","55729af7-5faf-431f-b62d-7dbf69d5a82f","16208"
"1648","848","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.738652","2020-11-13 14:16:29.738574","62691a12-84fd-4760-ae06-a6e98629c4a1","16214"
"1650","851","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.744450","2020-11-13 14:16:29.744347","1d62ecb8-201d-415d-9a37-82f26ff473d6","16216"
"1655","849","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.754698","2020-11-13 14:16:29.754640","f561587e-ae8a-444e-900b-75a9b5b6487f","16220"
"1656","852","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.759457","2020-11-13 14:16:29.758802","b6fc5fc8-1f8b-47c0-8b76-86d6ded2879e","16222"
"1657","852","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.762133","2020-11-13 14:16:29.762074","adeafe0e-ddfd-4cfd-a60d-3a3591667320","16223"
"1662","855","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.772082","2020-11-13 14:16:29.772013","9d7279a4-1272-4c25-a22c-ecbaf161ae98","16228"
"1664","856","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.784538","2020-11-13 14:16:29.783165","1a7b9988-7f58-496e-9776-6652a3769bc6","16230"
"1671","860","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.796991","2020-11-13 14:16:29.796469","60852719-1788-446b-a784-e03627ee9fdb","16235"
"1674","861","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.807471","2020-11-13 14:16:29.807405","76f96574-b3fc-4fc6-8bf7-4dbc39983e55","16239"
"1677","862","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.821889","2020-11-13 14:16:29.818204","154093ff-c92f-4b65-a879-acc04c1ebb0c","16243"
"1679","863","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.826979","2020-11-13 14:16:29.826914","96eab15f-4396-4f4d-ba3a-da8dc9d7a7ce","16244"
"1682","865","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.837355","2020-11-13 14:16:29.835955","8ef9a267-0a53-4bc1-b448-86068873eefe","16248"
"1686","867","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.848643","2020-11-13 14:16:29.848154","982de7a0-7e54-4fc8-a6a1-2e6d138b98c0","16252"
"1688","867","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.852214","2020-11-13 14:16:29.852147","7598910f-5f81-4afa-ab11-664e33c270a7","16253"
"1689","868","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.867324","2020-11-13 14:16:29.865984","bc405c4d-2ba8-46fd-8293-7b16a6e56ad9","16255"
"1690","869","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.876164","2020-11-13 14:16:29.875686","554113ea-25ec-44b0-9927-3432d049e900","16258"
"1697","872","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.886317","2020-11-13 14:16:29.886249","12abb830-5910-441f-86f9-32e451757e91","16262"
"1701","874","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.897550","2020-11-13 14:16:29.896375","37ea3ae4-68c5-42d2-9258-0a0d42819391","16265"
"1705","877","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.122060","2020-11-13 14:16:30.121680","d9a988fb-bd4e-4cb9-b148-f4c655231d78","16271"
"1706","876","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.129159","2020-11-13 14:16:30.126955","a36fc77f-8596-4cbc-8a53-345fd69650b1","16272"
"1710","879","1952","true","true","true",,,"NULL","2020-11-13 14:16:30.139414","2020-11-13 14:16:30.138952","bff581c6-92f8-488c-894c-e256acb8ba0c","16276"
"1714","881","1952","true","true","true",,,"NULL","2020-11-13 14:16:30.179132","2020-11-13 14:16:30.179031","7b1ecd89-78a2-44d1-8c5b-8fe77c563169","16279"
"1605","825","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.642607","2020-11-13 14:16:29.641900","524da678-4ae7-4b16-bb3a-6f2f7d9ef05e","16168"
"1604","827","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.645112","2020-11-13 14:16:29.645039","be508df9-5f03-4069-9199-5c7db4bba501","16170"
"1606","826","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.650052","2020-11-13 14:16:29.649949","276c42b7-92ce-4f05-959a-2dab6cf274fd","16172"
"1609","828","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.655882","2020-11-13 14:16:29.655754","9c9e5c14-db56-4cf6-9afc-b08d6568172d","16175"
"1611","830","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.659974","2020-11-13 14:16:29.659927","54d70ff4-dc5d-4221-9449-534811f489ee","16177"
"1613","829","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.663962","2020-11-13 14:16:29.663838","6a2c00e8-4fc3-4779-b29e-7fd516e26378","16179"
"1615","832","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.668091","2020-11-13 14:16:29.668028","30622a2a-65d7-4edc-8c25-2bb94c63e0d2","16181"
"1619","834","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.674120","2020-11-13 14:16:29.674074","9176f463-cbf1-45b6-a26f-13aac2dd50c3","16184"
"1620","833","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.678538","2020-11-13 14:16:29.678380","95dfe6e2-1fff-4c43-946f-5ac301974a8c","16186"
"1622","835","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.683594","2020-11-13 14:16:29.682791","f33cc01d-2bee-4eeb-af3c-9a040b54fa7c","16188"
"1625","836","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.688138","2020-11-13 14:16:29.688074","d103c0d4-9472-41b9-aecd-4f494c6887a9","16191"
"1627","837","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.691677","2020-11-13 14:16:29.691564","39ef51d4-e8c0-4591-a6c3-5371811487a0","16192"
"1628","839","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.697769","2020-11-13 14:16:29.697683","b24f3420-e92d-4327-b087-ecf26f771601","16194"
"1630","838","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.704496","2020-11-13 14:16:29.704267","e16b2d00-2994-402c-a2e6-1e61ea513196","16196"
"1633","840","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.708903","2020-11-13 14:16:29.708650","6325eb20-a879-4246-a392-43627ee0a6af","16199"
"1636","842","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.713448","2020-11-13 14:16:29.713393","5c4ce7ef-f4b5-409a-929e-42fb8a24611e","16201"
"1637","842","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.718073","2020-11-13 14:16:29.717692","4e14fb15-a613-40da-91ac-cf8bf2efa41e","16203"
"1640","844","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.722540","2020-11-13 14:16:29.722457","e5207df4-e43d-488b-a959-29f648786605","16206"
"1641","844","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.727111","2020-11-13 14:16:29.726973","8a033fa8-2a1a-4367-b003-cd3a391b2aea","16207"
"1644","847","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.730862","2020-11-13 14:16:29.730730","323c6d62-728b-45c3-a10c-86d33331a036","16210"
"1645","847","1934","false","false","true",,,"NULL","2020-11-13 14:16:29.735252","2020-11-13 14:16:29.735186","6312c8ec-da0a-4892-8cde-d9f60543f0fd","16211"
"1646","846","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.737836","2020-11-13 14:16:29.737589","4a0ae79a-8875-44be-a645-51359f7f6437","16213"
"1649","848","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.743198","2020-11-13 14:16:29.743125","2f4181e0-c3ab-4209-a9f1-1fa4047e0875","16215"
"1652","850","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.749189","2020-11-13 14:16:29.748982","d9caea4d-0669-4e58-b9c1-55f9a76d4fd7","16218"
"1653","850","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.754060","2020-11-13 14:16:29.753284","05f6d734-a454-4797-a0bd-6322945b0810","16219"
"1659","853","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.763936","2020-11-13 14:16:29.763874","a0e81c64-76c5-4a89-a160-0a8863dfa574","16224"
"1660","854","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.769095","2020-11-13 14:16:29.768629","dc9b8036-aee8-4c33-b75c-0088d50b0e78","16226"
"1663","855","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.774517","2020-11-13 14:16:29.774447","388e6056-4c33-4ae0-9478-e3a4b0cd193d","16229"
"1667","858","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.784989","2020-11-13 14:16:29.784927","15103aea-4f6b-406c-aea8-326f0e76c505","16231"
"1668","857","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.796029","2020-11-13 14:16:29.795206","387cb75c-e14c-4d65-8268-a5aac261f268","16234"
"1669","857","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.805226","2020-11-13 14:16:29.803557","f5f1bff0-37f1-4492-afa6-38242e1a53df","16237"
"1672","859","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.807959","2020-11-13 14:16:29.807882","d4e928e0-caa5-4a03-ab02-384086e27a4e","16240"
"1676","862","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.816611","2020-11-13 14:16:29.816519","f0f11327-6a78-45d0-86b2-df37a1ba641f","16242"
"1678","863","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.826960","2020-11-13 14:16:29.826874","55703b99-4f36-4a32-84df-a2db20dee1a3","16245"
"1681","864","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.834346","2020-11-13 14:16:29.834271","1f76309c-598d-4ba0-a35c-0e123d244a49","16247"
"1684","866","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.842045","2020-11-13 14:16:29.841247","b4242f33-08e9-421e-aa55-8319c0f78e2c","16249"
"1685","866","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.847501","2020-11-13 14:16:29.847340","2b0fe27e-c7f5-490f-a03c-c6c12447a599","16251"
"1687","868","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.854875","2020-11-13 14:16:29.854790","f3ef97e4-849a-43aa-9a83-fa9527d20113","16254"
"1693","869","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.867904","2020-11-13 14:16:29.867829","e9b38276-88aa-4687-bd6f-8c886e31377e","16256"
"1694","871","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.877243","2020-11-13 14:16:29.877166","11a3c1fd-b5d1-46db-b1ef-35f52cdd76d7","16259"
"1696","872","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.885802","2020-11-13 14:16:29.884721","03e20273-6add-4680-87d5-0ea955cc3e3a","16261"
"1700","873","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.898080","2020-11-13 14:16:29.898021","6018797e-d0ad-4b59-955a-a42ebf3e3278","16266"
"1704","875","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.119453","2020-11-13 14:16:30.117656","361fd2e0-153d-4873-a8ff-95a799921fd5","16269"
"1707","877","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.129573","2020-11-13 14:16:30.128685","9cba9df0-c8e9-4dfa-ba7f-aaed8dcd5944","16273"
"1708","878","1934","false","false","true",,,"NULL","2020-11-13 14:16:30.136230","2020-11-13 14:16:30.135453","f626ef28-3221-48d5-aee8-853e222c9c31","16275"
"1711","879","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.140850","2020-11-13 14:16:30.140775","97d087aa-bae1-4458-8f03-9a78d103a36b","16277"
"1713","880","1952","true","true","true",,,"NULL","2020-11-13 14:16:30.177641","2020-11-13 14:16:30.177536","cb534996-abd2-41ab-8e17-9bd97bd220ad","16278"
"1719","883","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.191386","2020-11-13 14:16:30.191078","8bfe6b84-a19b-4155-aa20-cf37f88b8bd1","16284"
"1723","885","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.201432","2020-11-13 14:16:30.201374","8e5d25c5-96e0-406e-994d-31ca49663215","16289"
"1726","886","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.210057","2020-11-13 14:16:30.209762","ab00460c-c078-42c9-b8e1-1e7742ed9e5d","16292"
"1731","889","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.224645","2020-11-13 14:16:30.224307","7f13be90-1647-40e5-96ea-5e0c72e37ac4","16297"
"1732","890","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.232869","2020-11-13 14:16:30.231361","3fbeccbf-56df-4f7b-9c50-0f57cba0da38","16298"
"1735","891","1934","false","true","true",,,"NULL","2020-11-13 14:16:30.240225","2020-11-13 14:16:30.240151","78a336cb-c658-4c62-9aa6-cee1bc2f2b75","16301"
"1739","893","1934","false","true","true",,,"NULL","2020-11-13 14:16:30.249664","2020-11-13 14:16:30.249590","a40f5ea9-1668-48f2-ab5b-75fce2c5c049","16302"
"1737","892","1934","false","true","true",,,"NULL","2020-11-13 14:16:30.256558","2020-11-13 14:16:30.256420","4dbeec67-27df-4898-9a0c-72843259140e","16303"
"1741","894","1934","false","true","true",,,"NULL","2020-11-13 14:16:30.265371","2020-11-13 14:16:30.264396","db2002c4-c62a-43e9-8846-c5a6cf488ddb","16307"
"1744","896","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.267993","2020-11-13 14:16:30.267833","3608233a-43ff-490e-a7c9-971fc0b3b189","16309"
"1748","898","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.284281","2020-11-13 14:16:30.283730","bbec13b6-d11e-4012-9bdc-b11f8c4099f2","16314"
"1752","900","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.294163","2020-11-13 14:16:30.294020","f12ccda2-764f-4467-930e-efb39a65e49d","16317"
"1751","899","1934","false","false","false",,,"NULL","2020-11-13 14:16:30.301602","2020-11-13 14:16:30.299408","e1b1dacb-296e-4b3f-b9af-c466fb36fc78","16318"
"1756","902","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.310782","2020-11-13 14:16:30.309630","ece05b2a-096c-427b-9361-6b03bd8d41b5","16322"
"1757","902","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.317586","2020-11-13 14:16:30.317305","9a824642-19d9-4355-9c84-ce368797602e","16325"
"1763","905","1934","false","false","false",,,"NULL","2020-11-13 14:16:30.325278","2020-11-13 14:16:30.325219","01b0570a-f5d0-4626-a531-d7810d1fb8b3","16328"
"1764","907","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.340019","2020-11-13 14:16:30.338234","97ce5fcb-c8d2-4582-b982-0c7731b435ee","16330"
"1767","906","1934","false","true","true",,,"NULL","2020-11-13 14:16:30.345112","2020-11-13 14:16:30.344848","1174c647-e32d-46c6-8688-a703df7c6243","16332"
"1770","909","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.353372","2020-11-13 14:16:30.353022","438201a8-4eb4-4935-8e5c-f54c30cd0954","16336"
