academicsubjectdescriptorid,courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,createdate
"41","608","SCI-05","255901107","255901107","2012","151","2330","2020-11-13 14:22:17.245201"
"41","608","SCI-05","255901107","255901107","2012","157","2330","2020-11-13 14:22:17.248996"
"41","608","SCI-05","255901107","255901107","2012","162","2330","2020-11-13 14:22:17.255303"
"41","608","SCI-05","255901107","255901107","2012","171","2333","2020-11-13 14:22:17.262344"
"41","608","SCI-05","255901107","255901107","2012","181","2330","2020-11-13 14:22:17.281611"
"41","608","SCI-05","255901107","255901107","2012","231","2333","2020-11-13 14:22:17.311877"
"41","608","SCI-05","255901107","255901107","2012","281","2330","2020-11-13 14:22:17.331740"
"41","608","SCI-05","255901107","255901107","2012","306","2330","2020-11-13 14:22:17.340620"
"41","608","SCI-05","255901107","255901107","2012","312","2333","2020-11-13 14:22:17.346529"
"41","608","SCI-05","255901107","255901107","2012","341","2330","2020-11-13 14:22:17.359473"
"41","608","SCI-05","255901107","255901107","2012","351","2330","2020-11-13 14:22:17.373957"
"41","608","SCI-05","255901107","255901107","2012","362","2330","2020-11-13 14:22:17.382030"
"41","608","SCI-05","255901107","255901107","2012","370","2330","2020-11-13 14:22:17.386680"
"41","608","SCI-05","255901107","255901107","2012","374","2333","2020-11-13 14:22:17.399685"
"41","608","SCI-06","255901044","255901044","2011","438","2330","2020-11-13 14:22:17.417082"
"41","608","SCI-06","255901044","255901044","2011","518","2333","2020-11-13 14:22:17.427130"
"41","608","SCI-06","255901044","255901044","2011","565","2333","2020-11-13 14:22:17.445131"
"41","608","SCI-06","255901044","255901044","2011","569","2333","2020-11-13 14:22:17.459053"
"41","608","SCI-06","255901044","255901044","2011","632","2330","2020-11-13 14:22:17.474451"
"41","608","SCI-06","255901044","255901044","2011","633","2333","2020-11-13 14:22:17.487193"
"41","608","SCI-06","255901044","255901044","2011","642","2333","2020-11-13 14:22:17.501883"
"41","608","SCI-06","255901044","255901044","2011","676","2330","2020-11-13 14:22:17.515881"
"41","608","SCI-06","255901044","255901044","2011","683","2333","2020-11-13 14:22:17.530266"
"41","608","SCI-06","255901044","255901044","2011","682","2333","2020-11-13 14:22:17.537480"
"41","608","SCI-06","255901044","255901044","2011","685","2333","2020-11-13 14:22:17.543436"
"41","608","SCI-06","255901044","255901044","2011","718","2330","2020-11-13 14:22:17.558517"
"41","608","SCI-06","255901044","255901044","2011","721","2330","2020-11-13 14:22:17.565954"
"41","608","SCI-06","255901044","255901044","2011","738","2330","2020-11-13 14:22:17.571613"
"41","608","SCI-06","255901044","255901044","2011","739","2330","2020-11-13 14:22:17.581210"
"41","608","SCI-06","255901044","255901044","2011","746","2330","2020-11-13 14:22:17.585741"
"41","608","SCI-06","255901044","255901044","2011","760","2330","2020-11-13 14:22:17.595565"
"41","608","SCI-06","255901044","255901044","2011","778","2333","2020-11-13 14:22:17.604879"
"41","608","SCI-06","255901044","255901044","2011","793","2333","2020-11-13 14:22:17.615054"
"41","608","SCI-06","255901044","255901044","2011","807","2330","2020-11-13 14:22:17.627472"
"41","608","SCI-06","255901044","255901044","2011","820","2333","2020-11-13 14:22:17.642896"
"41","608","SCI-06","255901044","255901044","2011","836","2333","2020-11-13 14:22:17.656310"
"41","608","SCI-06","255901044","255901044","2011","851","2333","2020-11-13 14:22:17.662670"
"41","608","SCI-06","255901044","255901044","2011","859","2333","2020-11-13 14:22:17.670524"
"41","608","SCI-06","255901044","255901044","2011","867","2333","2020-11-13 14:22:17.676398"
"41","608","SCI-06","255901044","255901044","2011","924","2330","2020-11-13 14:22:17.688781"
"41","608","SCI-06","255901044","255901044","2011","928","2330","2020-11-13 14:22:17.697357"
"41","608","SCI-06","255901044","255901044","2011","948","2330","2020-11-13 14:22:17.704896"
"41","608","SCI-06","255901044","255901044","2011","958","2333","2020-11-13 14:22:17.709668"
"41","608","SCI-06","255901044","255901044","2012","7","2333","2020-11-13 14:22:17.721548"
"41","608","SCI-06","255901044","255901044","2012","19","2333","2020-11-13 14:22:17.730299"
"41","608","SCI-06","255901044","255901044","2012","32","2333","2020-11-13 14:22:17.735352"
"41","608","SCI-06","255901044","255901044","2012","64","2333","2020-11-13 14:22:17.751191"
"41","608","SCI-06","255901044","255901044","2012","88","2333","2020-11-13 14:22:17.770112"
"41","608","SCI-06","255901044","255901044","2012","101","2330","2020-11-13 14:22:17.785078"
"41","608","SCI-06","255901044","255901044","2012","130","2333","2020-11-13 14:22:17.799221"
"41","608","SCI-06","255901044","255901044","2012","180","2333","2020-11-13 14:22:17.814495"
"41","608","SCI-06","255901044","255901044","2012","186","2333","2020-11-13 14:22:17.831643"
"41","608","SCI-06","255901044","255901044","2012","213","2330","2020-11-13 14:22:17.842568"
"41","608","SCI-06","255901044","255901044","2012","220","2330","2020-11-13 14:22:17.847296"
"41","608","SCI-06","255901044","255901044","2012","250","2330","2020-11-13 14:22:17.872507"
"41","608","SCI-06","255901044","255901044","2012","253","2330","2020-11-13 14:22:17.877768"
"41","608","SCI-06","255901044","255901044","2012","349","2333","2020-11-13 14:22:17.906482"
"41","608","SCI-06","255901044","255901044","2012","364","2330","2020-11-13 14:22:17.913440"
"41","608","SCI-06","255901044","255901044","2012","372","2333","2020-11-13 14:22:17.921978"
"41","608","SCI-06","255901044","255901044","2012","395","2333","2020-11-13 14:22:17.935713"
"41","609","SCI-06","255901044","255901044","2011","461","2333","2020-11-13 14:22:17.955744"
"41","609","SCI-06","255901044","255901044","2011","507","2333","2020-11-13 14:22:17.963854"
"41","609","SCI-06","255901044","255901044","2011","565","2330","2020-11-13 14:22:17.970296"
"41","609","SCI-06","255901044","255901044","2011","793","2330","2020-11-13 14:22:17.981463"
"41","608","SCI-05","255901107","255901107","2012","271","2333","2020-11-13 14:22:17.329177"
"41","608","SCI-05","255901107","255901107","2012","312","2330","2020-11-13 14:22:17.343910"
"41","608","SCI-05","255901107","255901107","2012","336","2330","2020-11-13 14:22:17.350259"
"41","608","SCI-05","255901107","255901107","2012","336","2333","2020-11-13 14:22:17.356630"
"41","608","SCI-05","255901107","255901107","2012","341","2333","2020-11-13 14:22:17.360729"
"41","608","SCI-05","255901107","255901107","2012","350","2330","2020-11-13 14:22:17.366333"
"41","608","SCI-05","255901107","255901107","2012","350","2333","2020-11-13 14:22:17.371770"
"41","608","SCI-05","255901107","255901107","2012","362","2333","2020-11-13 14:22:17.385822"
"41","608","SCI-05","255901107","255901107","2012","374","2330","2020-11-13 14:22:17.397038"
"41","608","SCI-05","255901107","255901107","2012","381","2330","2020-11-13 14:22:17.402351"
"41","608","SCI-06","255901044","255901044","2011","438","2333","2020-11-13 14:22:17.415413"
"41","608","SCI-06","255901044","255901044","2011","521","2330","2020-11-13 14:22:17.429152"
"41","608","SCI-06","255901044","255901044","2011","563","2330","2020-11-13 14:22:17.444269"
"41","608","SCI-06","255901044","255901044","2011","585","2333","2020-11-13 14:22:17.459066"
"41","608","SCI-06","255901044","255901044","2011","599","2330","2020-11-13 14:22:17.472787"
"41","608","SCI-06","255901044","255901044","2011","643","2330","2020-11-13 14:22:17.491738"
"41","608","SCI-06","255901044","255901044","2011","643","2333","2020-11-13 14:22:17.500717"
"41","608","SCI-06","255901044","255901044","2011","667","2330","2020-11-13 14:22:17.507254"
"41","608","SCI-06","255901044","255901044","2011","667","2333","2020-11-13 14:22:17.514058"
"41","608","SCI-06","255901044","255901044","2011","678","2330","2020-11-13 14:22:17.522518"
"41","608","SCI-06","255901044","255901044","2011","678","2333","2020-11-13 14:22:17.528157"
"41","608","SCI-06","255901044","255901044","2011","685","2330","2020-11-13 14:22:17.541642"
"41","608","SCI-06","255901044","255901044","2011","702","2330","2020-11-13 14:22:17.547288"
"41","608","SCI-06","255901044","255901044","2011","702","2333","2020-11-13 14:22:17.554829"
"41","608","SCI-06","255901044","255901044","2011","738","2333","2020-11-13 14:22:17.575015"
"41","608","SCI-06","255901044","255901044","2011","746","2333","2020-11-13 14:22:17.589644"
"41","608","SCI-06","255901044","255901044","2011","778","2330","2020-11-13 14:22:17.600077"
"41","608","SCI-06","255901044","255901044","2011","788","2330","2020-11-13 14:22:17.610902"
"41","608","SCI-06","255901044","255901044","2011","804","2330","2020-11-13 14:22:17.620875"
"41","608","SCI-06","255901044","255901044","2011","804","2333","2020-11-13 14:22:17.627235"
"41","608","SCI-06","255901044","255901044","2011","820","2330","2020-11-13 14:22:17.637108"
"41","608","SCI-06","255901044","255901044","2011","830","2330","2020-11-13 14:22:17.643991"
"41","608","SCI-06","255901044","255901044","2011","836","2330","2020-11-13 14:22:17.653937"
"41","608","SCI-06","255901044","255901044","2011","851","2330","2020-11-13 14:22:17.662503"
"41","608","SCI-06","255901044","255901044","2011","867","2330","2020-11-13 14:22:17.671976"
"41","608","SCI-06","255901044","255901044","2011","889","2330","2020-11-13 14:22:17.679479"
"41","608","SCI-06","255901044","255901044","2011","924","2333","2020-11-13 14:22:17.695197"
"41","608","SCI-06","255901044","255901044","2011","958","2330","2020-11-13 14:22:17.704939"
"41","608","SCI-06","255901044","255901044","2012","7","2330","2020-11-13 14:22:17.713071"
"41","608","SCI-06","255901044","255901044","2012","14","2330","2020-11-13 14:22:17.720898"
"41","608","SCI-06","255901044","255901044","2012","32","2330","2020-11-13 14:22:17.734495"
"41","608","SCI-06","255901044","255901044","2012","40","2333","2020-11-13 14:22:17.742842"
"41","608","SCI-06","255901044","255901044","2012","46","2333","2020-11-13 14:22:17.749527"
"41","608","SCI-06","255901044","255901044","2012","75","2330","2020-11-13 14:22:17.757832"
"41","608","SCI-06","255901044","255901044","2012","75","2333","2020-11-13 14:22:17.770248"
"41","608","SCI-06","255901044","255901044","2012","94","2330","2020-11-13 14:22:17.784586"
"41","608","SCI-06","255901044","255901044","2012","165","2330","2020-11-13 14:22:17.800050"
"41","608","SCI-06","255901044","255901044","2012","180","2330","2020-11-13 14:22:17.812951"
"41","608","SCI-06","255901044","255901044","2012","189","2333","2020-11-13 14:22:17.834948"
"41","608","SCI-06","255901044","255901044","2012","213","2333","2020-11-13 14:22:17.846562"
"41","608","SCI-06","255901044","255901044","2012","240","2330","2020-11-13 14:22:17.858098"
"41","608","SCI-06","255901044","255901044","2012","242","2333","2020-11-13 14:22:17.865012"
"41","608","SCI-06","255901044","255901044","2012","250","2333","2020-11-13 14:22:17.875529"
"41","608","SCI-06","255901044","255901044","2012","253","2333","2020-11-13 14:22:17.880109"
"41","608","SCI-06","255901044","255901044","2012","316","2330","2020-11-13 14:22:17.890437"
"41","608","SCI-06","255901044","255901044","2012","334","2333","2020-11-13 14:22:17.895789"
"41","608","SCI-06","255901044","255901044","2012","342","2330","2020-11-13 14:22:17.904506"
"41","608","SCI-06","255901044","255901044","2012","372","2330","2020-11-13 14:22:17.919856"
"41","608","SCI-06","255901044","255901044","2012","382","2333","2020-11-13 14:22:17.935093"
"41","609","SCI-06","255901044","255901044","2011","412","2333","2020-11-13 14:22:17.948095"
"41","609","SCI-06","255901044","255901044","2011","461","2330","2020-11-13 14:22:17.953062"
"41","609","SCI-06","255901044","255901044","2011","521","2333","2020-11-13 14:22:17.967244"
"41","609","SCI-06","255901044","255901044","2011","928","2333","2020-11-13 14:22:17.988682"
"41","609","SCI-06","255901044","255901044","2011","948","2333","2020-11-13 14:22:17.994734"
"41","609","SCI-06","255901044","255901044","2012","40","2330","2020-11-13 14:22:18.000217"
"41","609","SCI-06","255901044","255901044","2012","88","2330","2020-11-13 14:22:18.010970"
"41","609","SCI-06","255901044","255901044","2012","286","2330","2020-11-13 14:22:18.016770"
"41","609","SCI-06","255901044","255901044","2012","395","2330","2020-11-13 14:22:18.035829"
"41","609","SCI-07","255901044","255901044","2011","465","2330","2020-11-13 14:22:18.041553"
"41","609","SCI-07","255901044","255901044","2011","505","2333","2020-11-13 14:22:18.048772"
"41","609","SCI-07","255901044","255901044","2011","579","2333","2020-11-13 14:22:18.056056"
"41","609","SCI-07","255901044","255901044","2011","629","2333","2020-11-13 14:22:18.063542"
"41","609","SCI-07","255901044","255901044","2011","831","2330","2020-11-13 14:22:18.080181"
"41","609","SCI-07","255901044","255901044","2012","105","2330","2020-11-13 14:22:18.102676"
"41","609","SCI-07","255901044","255901044","2012","141","2333","2020-11-13 14:22:18.108441"
"41","609","SCI-07","255901044","255901044","2012","219","2330","2020-11-13 14:22:18.113527"
"41","609","SCI-07","255901044","255901044","2012","261","2330","2020-11-13 14:22:18.118952"
"41","609","SCI-07","255901044","255901044","2012","293","2330","2020-11-13 14:22:18.130607"
"41","608","SCI-07","255901044","255901044","2011","419","2333","2020-11-13 14:22:18.137381"
"41","608","SCI-07","255901044","255901044","2011","424","2330","2020-11-13 14:22:18.142816"
"41","608","SCI-07","255901044","255901044","2011","459","2330","2020-11-13 14:22:18.152037"
"41","608","SCI-07","255901044","255901044","2011","459","2333","2020-11-13 14:22:18.157603"
"41","608","SCI-07","255901044","255901044","2011","484","2333","2020-11-13 14:22:18.167330"
"41","608","SCI-07","255901044","255901044","2011","504","2330","2020-11-13 14:22:18.172199"
"41","608","SCI-07","255901044","255901044","2011","534","2330","2020-11-13 14:22:18.194324"
"41","608","SCI-07","255901044","255901044","2011","532","2333","2020-11-13 14:22:18.446784"
"41","608","SCI-07","255901044","255901044","2011","575","2330","2020-11-13 14:22:18.464935"
"41","608","SCI-07","255901044","255901044","2011","592","2330","2020-11-13 14:22:18.480028"
"41","608","SCI-07","255901044","255901044","2011","605","2330","2020-11-13 14:22:18.495026"
"41","608","SCI-07","255901044","255901044","2011","614","2333","2020-11-13 14:22:18.507613"
"41","608","SCI-07","255901044","255901044","2011","617","2333","2020-11-13 14:22:18.522878"
"41","608","SCI-07","255901044","255901044","2011","637","2330","2020-11-13 14:22:18.537466"
"41","608","SCI-07","255901044","255901044","2011","706","2333","2020-11-13 14:22:18.552236"
"41","608","SCI-07","255901044","255901044","2011","741","2333","2020-11-13 14:22:18.570506"
"41","608","SCI-07","255901044","255901044","2011","765","2330","2020-11-13 14:22:18.584996"
"41","608","SCI-07","255901044","255901044","2011","769","2330","2020-11-13 14:22:18.590013"
"41","608","SCI-07","255901044","255901044","2011","780","2333","2020-11-13 14:22:18.600475"
"41","608","SCI-07","255901044","255901044","2011","796","2330","2020-11-13 14:22:18.605995"
"41","608","SCI-07","255901044","255901044","2011","796","2333","2020-11-13 14:22:18.615934"
"41","608","SCI-07","255901044","255901044","2011","812","2330","2020-11-13 14:22:18.622792"
"41","608","SCI-07","255901044","255901044","2011","812","2333","2020-11-13 14:22:18.631091"
"41","608","SCI-07","255901044","255901044","2011","844","2333","2020-11-13 14:22:18.639185"
"41","608","SCI-07","255901044","255901044","2011","849","2330","2020-11-13 14:22:18.645649"
"41","608","SCI-07","255901044","255901044","2011","894","2330","2020-11-13 14:22:18.664017"
"41","608","SCI-07","255901044","255901044","2011","902","2333","2020-11-13 14:22:18.675093"
