descriptorid,namespace,codevalue,shortdescription,description,priordescriptorid,effectivebegindate,effectiveenddate,createdate,lastmodifieddate,id,changeversion
"2542","uri://ed-fi.org/TribalAffiliationDescriptor","Habematolel","Habematolel","Habematolel Pomo of Upper Lake, California",,,,"2020-11-13 14:15:08.033769","2020-11-13 14:15:08.033360","2d51ba8d-1228-4c33-a84a-505b6108be7a","2602"
"2545","uri://ed-fi.org/TribalAffiliationDescriptor","Havasupai","Havasupai","Havasupai Tribe of the Havasupai Reservation, Arizona",,,,"2020-11-13 14:15:08.040664","2020-11-13 14:15:08.040355","f683caae-8710-4bfd-90d9-3163981ec2bf","2605"
"2548","uri://ed-fi.org/TribalAffiliationDescriptor","Ho-Chunk","Ho-Chunk","Ho-Chunk Nation of Wisconsin",,,,"2020-11-13 14:15:08.044723","2020-11-13 14:15:08.044632","bf5c2161-5935-45f2-a790-50bf0e65900a","2608"
"2551","uri://ed-fi.org/TribalAffiliationDescriptor","Hopi","Hopi","Hopi Tribe of Arizona",,,,"2020-11-13 14:15:08.272789","2020-11-13 14:15:08.272726","29eb4e58-b7bb-47e2-a52b-fbba48ed7255","2611"
"2488","uri://ed-fi.org/TribalAffiliationDescriptor","Crow Creek","Crow Creek","Crow Creek Sioux Tribe of the Crow Creek Reservation, SD",,,,"2020-11-13 14:15:07.695486","2020-11-13 14:15:07.695447","fc403dcb-ac43-4acc-bef5-2af525a83797","2548"
"2491","uri://ed-fi.org/TribalAffiliationDescriptor","Delaware Nation","Delaware Nation","Delaware Nation, Oklahoma",,,,"2020-11-13 14:15:07.699968","2020-11-13 14:15:07.699930","23214576-5b75-4613-b33b-2b0597c64e55","2551"
"2493","uri://ed-fi.org/TribalAffiliationDescriptor","Diomede","Diomede","Native Village of Diomede (aka Inalik)",,,,"2020-11-13 14:15:07.703166","2020-11-13 14:15:07.703135","f335e076-af7c-409a-87bb-88ccb2eedd3a","2553"
"2496","uri://ed-fi.org/TribalAffiliationDescriptor","Dry Creek","Dry Creek","Dry Creek Rancheria Band of Pomo Indians, California",,,,"2020-11-13 14:15:07.707665","2020-11-13 14:15:07.707498","ea8ec2ad-4638-4d9d-9e8b-cf91a5f163d3","2556"
"2499","uri://ed-fi.org/TribalAffiliationDescriptor","Eastern Cherokee","Eastern Cherokee","Eastern Band of Cherokee Indians",,,,"2020-11-13 14:15:07.713424","2020-11-13 14:15:07.713388","3ba9b1cd-83c0-44bf-96cb-4f0c66227e37","2559"
"2502","uri://ed-fi.org/TribalAffiliationDescriptor","Eek","Eek","Native Village of Eek",,,,"2020-11-13 14:15:07.716584","2020-11-13 14:15:07.716538","940cf67a-1119-4d54-b30e-4c137a9e0708","2562"
"2503","uri://ed-fi.org/TribalAffiliationDescriptor","Egegik","Egegik","Egegik Village",,,,"2020-11-13 14:15:07.719515","2020-11-13 14:15:07.719376","5ef335a7-466b-4ce5-ad5e-b6dd6b0bebd6","2563"
"2506","uri://ed-fi.org/TribalAffiliationDescriptor","Ekwok","Ekwok","Native Village of Ekwok",,,,"2020-11-13 14:15:07.722211","2020-11-13 14:15:07.722125","33487125-e90f-4806-b5c6-67885d081190","2566"
"2511","uri://ed-fi.org/TribalAffiliationDescriptor","Emmonak","Emmonak","Emmonak Village",,,,"2020-11-13 14:15:07.732558","2020-11-13 14:15:07.732520","e2905b77-f191-432d-9fe1-46a119c38c35","2571"
"2515","uri://ed-fi.org/TribalAffiliationDescriptor","Eyak","Eyak","Native Village of Eyak (Cordova)",,,,"2020-11-13 14:15:07.742100","2020-11-13 14:15:07.742061","b0fa449b-ce7e-4116-8b73-c8f36e2023d1","2575"
"2516","uri://ed-fi.org/TribalAffiliationDescriptor","False Pass","False Pass","Native Village of False Pass",,,,"2020-11-13 14:15:07.746276","2020-11-13 14:15:07.746073","76a12965-d2ae-488a-b5da-c8ccf7b6a8d0","2576"
"2523","uri://ed-fi.org/TribalAffiliationDescriptor","Fort McDermitt","Fort McDermitt","Fort McDermitt Paiute and Shoshone Tribes of the Fort McDermitt Indian Reservation, Nevada and Oregon",,,,"2020-11-13 14:15:07.755829","2020-11-13 14:15:07.755797","9f70d0a9-298e-4d37-880d-4a6b490955d2","2583"
"2530","uri://ed-fi.org/TribalAffiliationDescriptor","Gambell","Gambell","Native Village of Gambell",,,,"2020-11-13 14:15:07.767998","2020-11-13 14:15:07.767803","4899e2f6-3174-47a6-8b3b-7614554c36e9","2590"
"2533","uri://ed-fi.org/TribalAffiliationDescriptor","Goodnews Bay","Goodnews Bay","Native Village of Goodnews Bay",,,,"2020-11-13 14:15:07.771899","2020-11-13 14:15:07.771871","0bae2cf5-231c-412e-863f-f3cfa3b00c3f","2593"
"2535","uri://ed-fi.org/TribalAffiliationDescriptor","Grand Ronde Tribes","Grand Ronde Tribes","Confederated Tribes of the Grand Ronde Community of Oregon",,,,"2020-11-13 14:15:07.775731","2020-11-13 14:15:07.775678","84cf86ea-2e6f-49db-881d-ad47cc5d8a10","2595"
"2538","uri://ed-fi.org/TribalAffiliationDescriptor","Greenville","Greenville","Greenville Rancheria",,,,"2020-11-13 14:15:08.020546","2020-11-13 14:15:08.020292","5ba7153d-347f-41ad-b89e-e19b3eb22ac5","2598"
"2543","uri://ed-fi.org/TribalAffiliationDescriptor","Hamilton","Hamilton","Native Village of Hamilton",,,,"2020-11-13 14:15:08.034068","2020-11-13 14:15:08.033999","02c0411c-f263-4f61-96ed-1897d3b8d41c","2603"
"2549","uri://ed-fi.org/TribalAffiliationDescriptor","Holy Cross","Holy Cross","Holy Cross Village",,,,"2020-11-13 14:15:08.049041","2020-11-13 14:15:08.048671","3fa86ee0-1359-41a3-a419-5d36656e9bf8","2609"
"2552","uri://ed-fi.org/TribalAffiliationDescriptor","Hoopa","Hoopa","Hoopa Valley Tribe, California",,,,"2020-11-13 14:15:08.272816","2020-11-13 14:15:08.272799","ea0cd58f-b374-4df9-a856-e1fb7afac120","2612"
"2555","uri://ed-fi.org/TribalAffiliationDescriptor","Houlton","Houlton","Houlton Band of Maliseet Indians",,,,"2020-11-13 14:15:08.279874","2020-11-13 14:15:08.279156","78c03301-9c9c-4a51-8bf4-8422f2d5aac6","2615"
"2559","uri://ed-fi.org/TribalAffiliationDescriptor","Hydaburg","Hydaburg","Hydaburg Cooperative Association",,,,"2020-11-13 14:15:08.286560","2020-11-13 14:15:08.286517","b81c5b38-89d8-4103-ad89-056370319eae","2619"
"2563","uri://ed-fi.org/TribalAffiliationDescriptor","Inaja","Inaja","Inaja Band of Diegueno Mission Indians of the Inaja and Cosmit Reservation, California",,,,"2020-11-13 14:15:08.293536","2020-11-13 14:15:08.293503","7b776b3d-e564-4b0c-aaa5-217d9e7c7b81","2623"
"2567","uri://ed-fi.org/TribalAffiliationDescriptor","Iqurmuit","Iqurmuit","Iqurmuit Traditional Council",,,,"2020-11-13 14:15:08.305820","2020-11-13 14:15:08.305792","d88bbb4f-44b1-492d-92ac-db011a8b4b22","2627"
"2571","uri://ed-fi.org/TribalAffiliationDescriptor","Jamul","Jamul","Jamul Indian Village of California",,,,"2020-11-13 14:15:08.313045","2020-11-13 14:15:08.313028","b8b03913-6a74-4e7e-902b-b74a3c6fc94f","2631"
"2573","uri://ed-fi.org/TribalAffiliationDescriptor","Kaguyuk","Kaguyuk","Kaguyak Village",,,,"2020-11-13 14:15:08.316666","2020-11-13 14:15:08.316622","d9093cf0-19ea-406b-a0aa-32a4981591b6","2633"
"2576","uri://ed-fi.org/TribalAffiliationDescriptor","Kake","Kake","Organized Village of Kake",,,,"2020-11-13 14:15:08.322096","2020-11-13 14:15:08.322044","2aea52a9-4f3c-417e-a185-f4484bbb2b3a","2636"
"2579","uri://ed-fi.org/TribalAffiliationDescriptor","Kalskag","Kalskag","Village of Kalskag",,,,"2020-11-13 14:15:08.328603","2020-11-13 14:15:08.328458","07a7ddc4-eac7-47d4-a473-ac99f6cef628","2639"
"2581","uri://ed-fi.org/TribalAffiliationDescriptor","Kanatak","Kanatak","Native Village of Kanatak",,,,"2020-11-13 14:15:08.331324","2020-11-13 14:15:08.331293","d409e9de-e0b4-4fed-9ed2-70628b74753d","2641"
"2584","uri://ed-fi.org/TribalAffiliationDescriptor","Kasaan","Kasaan","Organized Village of Kasaan",,,,"2020-11-13 14:15:08.335657","2020-11-13 14:15:08.335588","70c09520-8ffe-4ae2-904c-2ffc6a708dfb","2644"
"2588","uri://ed-fi.org/TribalAffiliationDescriptor","Kenaitze","Kenaitze","Kenaitze Indian Tribe",,,,"2020-11-13 14:15:08.342267","2020-11-13 14:15:08.342236","7e49d451-feb1-4f8f-9371-c4a085b22044","2648"
"2591","uri://ed-fi.org/TribalAffiliationDescriptor","Keweenaw","Keweenaw","Keweenaw Bay Indian Community, Michigan",,,,"2020-11-13 14:15:08.347835","2020-11-13 14:15:08.347813","51831191-8eb8-4b5d-be72-43cba8ada34f","2651"
"2594","uri://ed-fi.org/TribalAffiliationDescriptor","Kickapoo of Kansas","Kickapoo of Kansas","Kickapoo Tribe in Kansas",,,,"2020-11-13 14:15:08.350399","2020-11-13 14:15:08.350372","a5052faa-71b0-4ead-95c5-d01336214f5e","2654"
"2598","uri://ed-fi.org/TribalAffiliationDescriptor","King Salmon","King Salmon","King Salmon Tribe",,,,"2020-11-13 14:15:08.357470","2020-11-13 14:15:08.357440","b700d10b-6e50-4530-ad38-a7a80d3f6ef2","2658"
"2599","uri://ed-fi.org/TribalAffiliationDescriptor","Kiowa","Kiowa","Kiowa Tribe",,,,"2020-11-13 14:15:08.360232","2020-11-13 14:15:08.360188","f1c2d5b0-14ab-476c-a264-7a97663214c0","2659"
"2602","uri://ed-fi.org/TribalAffiliationDescriptor","Klamath","Klamath","Klamath Tribes",,,,"2020-11-13 14:15:08.363017","2020-11-13 14:15:08.362985","7ec2c398-8532-4f8b-b54d-0f949fb08fec","2662"
"2604","uri://ed-fi.org/TribalAffiliationDescriptor","Kluti-Kaah","Kluti-Kaah","Native Village of Kluti-Kaah (aka Copper Center)",,,,"2020-11-13 14:15:08.366902","2020-11-13 14:15:08.366799","fa4f1f4f-247f-4551-95ce-9a5be62b78c7","2664"
"2610","uri://ed-fi.org/TribalAffiliationDescriptor","Kootenai","Kootenai","Kootenai Tribe of Idaho",,,,"2020-11-13 14:15:08.375998","2020-11-13 14:15:08.375933","14702e67-bf9d-4f69-bdc9-3c1bba81021b","2670"
"2611","uri://ed-fi.org/TribalAffiliationDescriptor","Kotlik","Kotlik","Village of Kotlik",,,,"2020-11-13 14:15:08.379672","2020-11-13 14:15:08.379559","ca87166d-1d74-4f55-a687-64350c9a3c9a","2671"
"2614","uri://ed-fi.org/TribalAffiliationDescriptor","Koyukuk","Koyukuk","Koyukuk Native Village",,,,"2020-11-13 14:15:08.382800","2020-11-13 14:15:08.382777","7292227e-dbb5-4cee-a97d-3af293e6e1cf","2674"
"2618","uri://ed-fi.org/TribalAffiliationDescriptor","La Jolla","La Jolla","La Jolla Band of Luiseno Indians, California",,,,"2020-11-13 14:15:08.389057","2020-11-13 14:15:08.389015","7e231817-1dbb-4bd5-b940-b9f69e0fca7b","2678"
"2620","uri://ed-fi.org/TribalAffiliationDescriptor","Lac Courte Oreilles","Lac Courte Oreilles","Lac Courte Oreilles Band of Lake Superior Chippewa Indians of Wisconsin",,,,"2020-11-13 14:15:08.392894","2020-11-13 14:15:08.392832","64967901-4916-44be-afd2-a95ee43cd08e","2680"
"2629","uri://ed-fi.org/TribalAffiliationDescriptor","Little Traverse","Little Traverse","Little Traverse Bay Bands of Odawa Indians, Michigan",,,,"2020-11-13 14:15:08.406958","2020-11-13 14:15:08.406912","e36f3f30-3c67-4eea-bdb2-fa8e538e4b0a","2689"
"2631","uri://ed-fi.org/TribalAffiliationDescriptor","Los Coyotes","Los Coyotes","Los Coyotes Band of Cahuilla & Cupeno Indians, California",,,,"2020-11-13 14:15:08.412227","2020-11-13 14:15:08.412193","ae689f33-08cd-4ed1-a2a4-f50ec6dace7d","2691"
"2634","uri://ed-fi.org/TribalAffiliationDescriptor","Lower Elwha","Lower Elwha","Lower Elwha Tribal Community",,,,"2020-11-13 14:15:08.417215","2020-11-13 14:15:08.417156","75245c89-6c68-417b-ad83-35053497dcc4","2694"
"2637","uri://ed-fi.org/TribalAffiliationDescriptor","Lummi","Lummi","Lummi Tribe of the Lummi Reservation",,,,"2020-11-13 14:15:08.421253","2020-11-13 14:15:08.421237","8c048992-7844-4f42-b6d1-91d3908029af","2697"
"2550","uri://ed-fi.org/TribalAffiliationDescriptor","Hoonah","Hoonah","Hoonah Indian Association",,,,"2020-11-13 14:15:08.113751","2020-11-13 14:15:08.050821","2b799730-2a8c-4c21-a033-b68a6bb64032","2610"
"2553","uri://ed-fi.org/TribalAffiliationDescriptor","Hooper Bay","Hooper Bay","Native Village of Hooper Bay",,,,"2020-11-13 14:15:08.272988","2020-11-13 14:15:08.272925","44ddccb1-97ba-41e7-9a14-1c20d86fc86a","2613"
"2558","uri://ed-fi.org/TribalAffiliationDescriptor","Hualapai","Hualapai","Hualapai Indian Tribe of the Hualapai Indian Reservation, Arizona",,,,"2020-11-13 14:15:08.281452","2020-11-13 14:15:08.281441","df895515-52a4-49b4-8bd1-5c600c7bae89","2618"
"2561","uri://ed-fi.org/TribalAffiliationDescriptor","Iipay","Iipay","Iipay Nation of Santa Ysabel, California",,,,"2020-11-13 14:15:08.288613","2020-11-13 14:15:08.288588","b18b8ee8-79a3-4353-a0ce-d7853ad22094","2621"
"2565","uri://ed-fi.org/TribalAffiliationDescriptor","Ione","Ione","Ione Band of Miwok Indians of California",,,,"2020-11-13 14:15:08.295975","2020-11-13 14:15:08.295937","3f6473ce-829e-4405-af22-3bec69dc9ebe","2625"
"2570","uri://ed-fi.org/TribalAffiliationDescriptor","Jamestown","Jamestown","Jamestown S'Klallam Tribe",,,,"2020-11-13 14:15:08.308773","2020-11-13 14:15:08.308739","efbe7c25-93f2-44e8-a564-bd2e88d03206","2630"
"2574","uri://ed-fi.org/TribalAffiliationDescriptor","Jicarilla","Jicarilla","Jicarilla Apache Nation, New Mexico",,,,"2020-11-13 14:15:08.316982","2020-11-13 14:15:08.316955","8ae85e48-5661-431e-9580-06cdd8e64b7d","2634"
"2577","uri://ed-fi.org/TribalAffiliationDescriptor","Kalispel","Kalispel","Kalispel Indian Community of the Kalispel Reservation",,,,"2020-11-13 14:15:08.324101","2020-11-13 14:15:08.324064","f4776b66-73bc-4270-9e2d-b2ddc5978bed","2637"
"2582","uri://ed-fi.org/TribalAffiliationDescriptor","Karluk","Karluk","Native Village of Karluk",,,,"2020-11-13 14:15:08.331375","2020-11-13 14:15:08.331353","8cd1c1d7-a83d-432e-aa49-c65e804b1ca2","2642"
"2585","uri://ed-fi.org/TribalAffiliationDescriptor","Kashia","Kashia","Kashia Band of Pomo Indians of the Stewarts Point Rancheria, California",,,,"2020-11-13 14:15:08.337284","2020-11-13 14:15:08.337250","8fc156f3-aaa0-4445-b252-897651f8c728","2645"
"2589","uri://ed-fi.org/TribalAffiliationDescriptor","Ketchikan","Ketchikan","Ketchikan Indian Corporation",,,,"2020-11-13 14:15:08.343858","2020-11-13 14:15:08.343825","b927f787-44ee-4ada-a783-a66b20b1cd06","2649"
"2592","uri://ed-fi.org/TribalAffiliationDescriptor","Kialegee","Kialegee","Kialegee Tribal Town",,,,"2020-11-13 14:15:08.348705","2020-11-13 14:15:08.348640","34466caf-bc4a-4e39-940e-93d4f0d1c292","2652"
"2595","uri://ed-fi.org/TribalAffiliationDescriptor","Kickapoo of Oklahoma","Kickapoo of Oklahoma","Kickapoo Tribe of Oklahoma",,,,"2020-11-13 14:15:08.353684","2020-11-13 14:15:08.353610","1be67ab3-626c-4534-bb53-67af28405a44","2655"
"2597","uri://ed-fi.org/TribalAffiliationDescriptor","King Island","King Island","King Island Native Community",,,,"2020-11-13 14:15:08.356657","2020-11-13 14:15:08.356632","36cbdddf-5a7a-4a2e-8b99-a81cd4cfebd6","2657"
"2601","uri://ed-fi.org/TribalAffiliationDescriptor","Kivalina","Kivalina","Native Village of Kivalina",,,,"2020-11-13 14:15:08.362838","2020-11-13 14:15:08.362803","b460534e-2e6e-47a8-95d7-70c2d74c0b2d","2661"
"2605","uri://ed-fi.org/TribalAffiliationDescriptor","Knik","Knik","Knik Tribe",,,,"2020-11-13 14:15:08.368626","2020-11-13 14:15:08.368591","67c9a19e-cbf9-4da2-9b95-880d71587a28","2665"
"2608","uri://ed-fi.org/TribalAffiliationDescriptor","Kokhanok","Kokhanok","Kokhanok Village",,,,"2020-11-13 14:15:08.373855","2020-11-13 14:15:08.373671","82c46f21-e052-4b60-8bdd-d997506b8a7f","2668"
"2613","uri://ed-fi.org/TribalAffiliationDescriptor","Koyuk","Koyuk","Native Village of Koyuk",,,,"2020-11-13 14:15:08.381768","2020-11-13 14:15:08.381736","5cb4a33e-2c24-4d5f-9738-0717ca1538e3","2673"
"2615","uri://ed-fi.org/TribalAffiliationDescriptor","Kwethluk","Kwethluk","Organized Village of Kwethluk",,,,"2020-11-13 14:15:08.385626","2020-11-13 14:15:08.385607","fe0de3a6-b97e-4457-82b3-c444e903144d","2675"
"2619","uri://ed-fi.org/TribalAffiliationDescriptor","La Posta","La Posta","La Posta Band of Diegueno Mission Indians of the La Posta Indian Reservation, California",,,,"2020-11-13 14:15:08.391627","2020-11-13 14:15:08.391612","9b7d2fd4-79dd-473e-bc66-352ab52a8a77","2679"
"2622","uri://ed-fi.org/TribalAffiliationDescriptor","Lac Vieux","Lac Vieux","Lac Vieux Desert Band of Lake Superior Chippewa Indians of MI",,,,"2020-11-13 14:15:08.395252","2020-11-13 14:15:08.395232","b3465ed1-d253-44c3-b09c-e15b987b7f72","2682"
"2624","uri://ed-fi.org/TribalAffiliationDescriptor","Las Vegas","Las Vegas","Las Vegas Tribe of Paiute Indians of the Las Vegas Indian Colony, Nevada",,,,"2020-11-13 14:15:08.398994","2020-11-13 14:15:08.398961","85b8bd95-8425-4c2a-8cfb-95d7389203da","2684"
"2633","uri://ed-fi.org/TribalAffiliationDescriptor","Lovelock","Lovelock","Lovelock Paiute Tribe of the Lovelock Indian Colony, Nevada",,,,"2020-11-13 14:15:08.414347","2020-11-13 14:15:08.414332","24aa5bba-29b3-49b9-8885-3cd69b654301","2693"
"2635","uri://ed-fi.org/TribalAffiliationDescriptor","Lower Kalskag","Lower Kalskag","Village of Lower Kalskag",,,,"2020-11-13 14:15:08.418866","2020-11-13 14:15:08.418825","90fd993f-1fcc-43af-ace1-6739ac9f3b99","2695"
"2638","uri://ed-fi.org/TribalAffiliationDescriptor","Lytton","Lytton","Lytton Rancheria of California",,,,"2020-11-13 14:15:08.423695","2020-11-13 14:15:08.423579","17c862a9-92b8-4b01-a86a-3ba9f46d37fe","2698"
"2644","uri://ed-fi.org/TribalAffiliationDescriptor","Marshall","Marshall","Native Village of Marshall (aka Fortuna Ledge)",,,,"2020-11-13 14:15:08.434198","2020-11-13 14:15:08.434163","6a223b57-31d9-47ea-bbfc-75d36a0e609c","2704"
"2650","uri://ed-fi.org/TribalAffiliationDescriptor","Mechoopda","Mechoopda","Mechoopda Indian Tribe of Chico Rancheria, California",,,,"2020-11-13 14:15:08.446113","2020-11-13 14:15:08.446013","7b4ea3b1-e1f0-4421-b6b5-75c404470443","2710"
"2652","uri://ed-fi.org/TribalAffiliationDescriptor","Menominee","Menominee","Menominee Indian Tribe of Wisconsin",,,,"2020-11-13 14:15:08.448740","2020-11-13 14:15:08.448711","9056b09c-bf51-4974-b6c8-8c043d08fb0e","2712"
"2654","uri://ed-fi.org/TribalAffiliationDescriptor","Mesa Grande","Mesa Grande","Mesa Grande Band of Diegueno Mission Indians of the Mesa Grande Reservation, California",,,,"2020-11-13 14:15:08.452280","2020-11-13 14:15:08.452248","1035e3c2-eef8-4b13-862d-5cee29304c95","2714"
"2657","uri://ed-fi.org/TribalAffiliationDescriptor","Miami of Oklahoma","Miami of Oklahoma","Miami Tribe of Oklahoma",,,,"2020-11-13 14:15:08.457089","2020-11-13 14:15:08.457050","6be35831-06f8-497c-a533-2a23c7666e6d","2717"
"2661","uri://ed-fi.org/TribalAffiliationDescriptor","Minnesota Chippewa","Minnesota Chippewa","Minnesota Chippewa Tribe",,,,"2020-11-13 14:15:08.463441","2020-11-13 14:15:08.463403","45b41e3a-27c3-42ef-8289-67250fa98b9e","2721"
"2663","uri://ed-fi.org/TribalAffiliationDescriptor","Mississippi Choctaw","Mississippi Choctaw","Mississippi Band of Choctaw Indians",,,,"2020-11-13 14:15:08.657742","2020-11-13 14:15:08.657636","3557c4c5-8fd7-478b-9df3-bc980b5885b0","2723"
"2673","uri://ed-fi.org/TribalAffiliationDescriptor","Napaimute","Napaimute","Native Village of Napaimute",,,,"2020-11-13 14:15:08.673343","2020-11-13 14:15:08.673314","635b998c-d018-4c7c-ae16-c0b50c603a5e","2733"
"2676","uri://ed-fi.org/TribalAffiliationDescriptor","Narragansett","Narragansett","Narragansett Indian Tribe",,,,"2020-11-13 14:15:08.679179","2020-11-13 14:15:08.679094","6eab683d-96eb-4ee5-9a60-1e222d24a15f","2736"
"2679","uri://ed-fi.org/TribalAffiliationDescriptor","Nenana","Nenana","Nenana Native Association",,,,"2020-11-13 14:15:08.684420","2020-11-13 14:15:08.684385","2182bd8f-6561-4641-8b28-115cc8054511","2739"
"2682","uri://ed-fi.org/TribalAffiliationDescriptor","Newhalen","Newhalen","Newhalen Village",,,,"2020-11-13 14:15:08.690873","2020-11-13 14:15:08.690853","56de17b5-7e6f-4a5d-973a-9cc77cfc2140","2742"
"2686","uri://ed-fi.org/TribalAffiliationDescriptor","Nikolai","Nikolai","Nikolai Village",,,,"2020-11-13 14:15:08.697082","2020-11-13 14:15:08.696936","bfab3e1c-0dc1-4100-a1f3-fef468cf780b","2746"
"2690","uri://ed-fi.org/TribalAffiliationDescriptor","Noatak","Noatak","Native Village of Noatak",,,,"2020-11-13 14:15:08.704068","2020-11-13 14:15:08.704025","4dc70367-4664-44f7-ac03-bb3ee208cc77","2750"
"2691","uri://ed-fi.org/TribalAffiliationDescriptor","Nome","Nome","Nome Eskimo Community",,,,"2020-11-13 14:15:08.938087","2020-11-13 14:15:08.938037","109b530e-2771-4262-8a38-2faaf90d4afd","2751"
"2702","uri://ed-fi.org/TribalAffiliationDescriptor","Nuiqsut","Nuiqsut","Native Village of Nuiqsut (aka Nooiksut)",,,,"2020-11-13 14:15:08.956433","2020-11-13 14:15:08.956412","0a314f68-fddf-462e-ae83-55d813af2d0a","2762"
"2707","uri://ed-fi.org/TribalAffiliationDescriptor","Ohkay","Ohkay","Ohkay Owingeh",,,,"2020-11-13 14:15:08.966703","2020-11-13 14:15:08.966665","0873ea89-c215-443c-8503-d19e7f836d53","2767"
"2711","uri://ed-fi.org/TribalAffiliationDescriptor","Oneida Nation (Wisconsin)","Oneida Nation (Wisconsin)","Oneida Nation",,,,"2020-11-13 14:15:08.974428","2020-11-13 14:15:08.974390","1f71d7be-17a6-4eb8-868c-4853393bbabb","2771"
"2714","uri://ed-fi.org/TribalAffiliationDescriptor","Osage","Osage","The Osage Nation",,,,"2020-11-13 14:15:08.979305","2020-11-13 14:15:08.979255","cddbb246-dd67-4f73-9321-1cb7e7bd7601","2774"
