assessmentidentifier,namespace,studentassessmentidentifier,studentusi,administrationdate,administrationenddate,serialnumber,administrationlanguagedescriptorid,administrationenvironmentdescriptorid,retestindicatordescriptorid,reasonnottesteddescriptorid,whenassessedgradeleveldescriptorid,eventcircumstancedescriptorid,eventdescription,schoolyear,platformtypedescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","TGWtVl5YJuJ37z2pQ01+ubyPLDdcFq6Y9Whq73x9","35","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.648184","2020-11-13 14:16:40.644859","2bbaf7bf-27f1-4258-b83a-543ebeef115d","17553"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","uWwLYthpytOUthqAYZ3C7uJlLVhKDY3DV+6lp46T","82","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.680897","2020-11-13 14:16:40.677721","48777301-8d44-4ab7-b0d6-4fbc9dd6ee37","17557"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","Vrqmbc71plrupBuLej7dKSk3yWWgrKcpH8FYP/FG","921","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.711460","2020-11-13 14:16:40.708728","700162d7-45cf-4848-bbaf-06c7c87297f2","17561"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","VXwZbhk/LZ+JbHJ9Pw/wr1t+HMbPdkEf4IfyAD/W","464","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.729057","2020-11-13 14:16:40.724681","02439024-d60f-4a6f-ae25-8e0b1a40ee0d","17562"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","YdaPvrTe7bEVyPxOf69bvmSJWtF8IoT8t6VRaghG","941","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.771754","2020-11-13 14:16:40.765583","43142d98-04c4-406a-a8ef-907671ce0cc4","17568"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","YQ31jgzxYNIys5VQmCWlbrmW2z8MKkcLjvn2VFaN","123","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.788827","2020-11-13 14:16:40.786021","358ac3ec-e1f2-4aad-950c-a5c2e2636934","17570"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","Z6xRDL0oxjNnZzjMsxO9LD2iCElvvM5BsmT1lNzF","869","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.806614","2020-11-13 14:16:40.802874","867c1eff-b8f4-41f2-ba96-1239ee9bda34","17573"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","zGiBW70TOnnmZkPz3LkiK4UCZs2wwlQfKCLB8Zty","289","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.829065","2020-11-13 14:16:40.825917","5bb1e429-307c-4466-81c3-801716ff515f","17575"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2010-04-08 21:00:00.000000",,"6151433","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:40.938330","2020-11-13 14:16:40.927412","8c6b32ab-8ef0-4d81-b02d-bff9bb26a3fd","17579"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2010-04-08 21:00:00.000000",,"6151445","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.005968","2020-11-13 14:16:41.004657","d2ead91f-6344-4240-a2e3-e96fd0366f58","17581"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2010-04-08 21:00:00.000000",,"6151421","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.064051","2020-11-13 14:16:41.062318","4dd03e95-3d78-48a3-90cc-8874905b5036","17585"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2010-04-08 21:00:00.000000",,"6151399","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.107787","2020-11-13 14:16:41.106578","c077ba52-2a7b-4f84-a792-717622517513","17589"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","bG1Bpmf+mCgmfTF22ewyEjWPvUM8HrF477o6fVN6","31","2010-04-08 21:00:00.000000",,"6151431","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.146982","2020-11-13 14:16:41.145140","a86e729a-caaa-4803-916a-7a19040b0bdf","17592"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","cwaCPc06izGOA1tHzzZyZvia+EPDb9UvCNxaT5k4","681","2010-04-08 21:00:00.000000",,"6151408","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.205803","2020-11-13 14:16:41.204745","52da1aa1-8247-4a7b-ba71-01c1afbfe176","17598"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","e8fv/8C0R9Svtq2WjuW+4JadQ5W2ZWye5MKVr9xM","419","2010-04-08 21:00:00.000000",,"6151612","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.250455","2020-11-13 14:16:41.249449","535ee3f2-dd1c-4bb1-9f24-3c29487b1cfc","17602"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","gkgmC9B+3p+N7MOij/hNkJV/Fjuwy5MThJxsH/1y","925","2010-04-08 21:00:00.000000",,"6151404","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.291119","2020-11-13 14:16:41.290079","759196ad-b29c-4a8d-9264-bdaeba84ff65","17606"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","JURmK6DNtTtC8aQ3Wcdi9LIdG7XUf5N1ctOBwHgb","562","2010-04-08 21:00:00.000000",,"6151418","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.333795","2020-11-13 14:16:41.332697","5dc9dc12-714b-4742-a6fb-51e97830fec2","17611"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","kGt6DfIadkgg9meNMcD3OfAkCGp2dlJAbTvqbDM3","917","2010-04-08 21:00:00.000000",,"6151404","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.363240","2020-11-13 14:16:41.362183","1bd5c851-e9cb-419a-8814-6c42b52fa731","17613"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","lBySzJisGNlyaKXFZfBQouCklqcMop58KLTl66P/","232","2010-04-08 21:00:00.000000",,"6151448","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.394151","2020-11-13 14:16:41.392853","b80c8455-1f6b-43be-8871-013d95c36618","17616"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","LsiCJ4xA1rJQgwzFAYbDju6h1R3Y1+6SHhCQbPe6","952","2010-04-08 21:00:00.000000",,"6151400","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.423874","2020-11-13 14:16:41.422878","dd8f90b3-3656-448b-967e-d20d7a0d293c","17619"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","hQODL9EG0k8pClBWoLBzwecR2sW2hGerNPayTBkg","811","2010-04-08 21:00:00.000000",,"6151413","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.333221","2020-11-13 14:16:41.331636","12fe90ec-a8af-4413-a7d8-d9162339d752","17610"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","kO+V0BniVngERHJIgGSLJCZICdlagrdC6b0sgtnW","144","2010-04-08 21:00:00.000000",,"6151447","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.378167","2020-11-13 14:16:41.377068","c2cce426-7b70-4740-be80-b8ed2b06b4d1","17614"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","2010-04-08 21:00:00.000000",,"6151432","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.417979","2020-11-13 14:16:41.416924","4646e6e0-3835-463c-94c3-7985e291761d","17618"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","2010-04-08 21:00:00.000000",,"6151446","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.438002","2020-11-13 14:16:41.436868","975367ba-8ca5-4b0a-9bd3-fcde1c7cfd52","17620"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","2010-04-08 21:00:00.000000",,"6151450","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.459121","2020-11-13 14:16:41.458118","8092e23c-13ea-4c1c-be32-bc54d8405fd2","17622"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","2010-04-08 21:00:00.000000",,"6151616","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.478505","2020-11-13 14:16:41.477393","4c3cb34f-b982-4ed1-962d-bc59cac34e3e","17624"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","2010-04-08 21:00:00.000000",,"6151620","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.504047","2020-11-13 14:16:41.503002","9ce5fd24-0d9d-42dc-8a73-1378b3bb069c","17625"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","2010-04-08 21:00:00.000000",,"6151435","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.548030","2020-11-13 14:16:41.547006","6f90c95f-da8a-41fc-900b-660053c21095","17629"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","2010-04-08 21:00:00.000000",,"6151450","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.592091","2020-11-13 14:16:41.591046","4bdd75f8-c7cd-45ae-a856-47906d4a81b6","17633"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","2010-04-08 21:00:00.000000",,"6151400","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.649837","2020-11-13 14:16:41.648765","ce04b99a-c671-4401-a8a6-84ed3e4846a0","17640"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","UXqTSIKRrsihJURTr4/oOw6CdeWmuJ9CAk6OEsW6","113","2010-04-08 21:00:00.000000",,"6151435","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.692547","2020-11-13 14:16:41.690995","25e61268-964b-4e02-b08f-f39c8aea3d49","17644"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","W4VXLl9oUBLQES2Hwe4YaN6nnn72+bGbwNfwOVCx","152","2010-04-08 21:00:00.000000",,"6151447","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.729401","2020-11-13 14:16:41.728335","7b9561f5-7a32-410c-bc3e-ab78d8320fc0","17645"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","xGxMCsDQKILmdeMU9uhmmVQ7yBaHOrXJj3iab1kl","76","2010-04-08 21:00:00.000000",,"6151433","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.773922","2020-11-13 14:16:41.772866","28614180-8884-42e4-b4f7-e7dc30939c35","17649"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2010-04-08 21:00:00.000000",,"6151402","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.822068","2020-11-13 14:16:41.820889","bdb03626-e789-434c-b600-c3139631a898","17654"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","Bb3RzCQlWlyNRa0cv2DUykf92B1AZYrdnzLs9BSz","774","2011-05-01 16:00:00.000000",,"592493","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.854861","2020-11-13 14:16:41.854435","b303d3db-0965-44db-83ab-86d1a4b95147","17657"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2010-04-08 21:00:00.000000",,"6151612","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.863935","2020-11-13 14:16:41.862858","ef81857c-7cb2-4c83-b8ad-b86d5774d4d0","17660"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","KyVUN0MOW6Djb8yNzO8o4/yKsRvtGJeN3eVcXaEG","838","2011-05-01 16:00:00.000000",,"427411","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.896040","2020-11-13 14:16:41.891881","26042cba-8be7-40e1-884a-ebf3be95a710","17663"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","WBljir53Ep2afOhSeiRLOrR3Vd3NdJ82qiIwlQK6","674","2011-05-01 16:00:00.000000",,"209748","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.938920","2020-11-13 14:16:41.936522","9bb71db7-fc31-4d17-ab53-c77c480c48d8","17668"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","ydge30F1QBSMAfAOa/e+kTXve7jHbiCVtH6M9S+H","715","2011-05-01 16:00:00.000000",,"246967","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.946662","2020-11-13 14:16:41.946388","e9e7f41a-ed38-4d8d-b31d-35417104678e","17669"
"SAT Mathematics","uri://ed-fi.org/Assessment/Assessment.xml","/eiXzHG9k8O5dVxSj2JR39SynqB4aw196NEzmn/B","838","2011-05-01 16:00:00.000000",,"427411","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.963647","2020-11-13 14:16:41.962431","21842e4d-bb1d-4b22-a67a-7a970de1269f","17672"
"SAT Mathematics","uri://ed-fi.org/Assessment/Assessment.xml","D2ckt85YVCaYu5zAbvewK1KSh5G0VTXo3i+KtZ7f","709","2011-05-01 16:00:00.000000",,"391999","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:42.001661","2020-11-13 14:16:42.001264","e28ea218-4dd1-40d1-9668-3934c6b4d820","17678"
"SAT Mathematics","uri://ed-fi.org/Assessment/Assessment.xml","Jo2WEyVAbTiAmUUbfVS25D667nhTOu/y18IyVvvG","886","2011-05-01 16:00:00.000000",,"449596","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:42.010142","2020-11-13 14:16:42.009898","d980dfb2-4850-4857-bebb-da0429006f8b","17679"
"SAT Writing","uri://ed-fi.org/Assessment/Assessment.xml","0jxBFb67qCU4aesv23kfPzQQYsPOqjfiwaR6nWSg","838","2011-05-01 16:00:00.000000",,"427411","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:42.041697","2020-11-13 14:16:42.041207","19e32394-4d7b-432a-8221-1fcb605ead5b","17683"
"SAT Writing","uri://ed-fi.org/Assessment/Assessment.xml","foDWIOXJ2tEwUQhPniifNM/27jEh3WbXX6Ycn5Zh","715","2011-05-01 16:00:00.000000",,"246967","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:42.059260","2020-11-13 14:16:42.058946","b10352a8-d3b3-4cc5-961a-130fdfef7ee8","17685"
"SAT Writing","uri://ed-fi.org/Assessment/Assessment.xml","Gpx/Hueo6CrJgCUXFMQopSfG2Ll1Ha/V9UvVWF2J","697","2011-05-01 16:00:00.000000",,"701089","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:42.070981","2020-11-13 14:16:42.070384","1b0c2b1d-0476-493b-9f03-7389e28e2710","17687"
"SAT Writing","uri://ed-fi.org/Assessment/Assessment.xml","hUrrzwvQCCu/tO6kqJkG+TSk39BAvnp6UgnSOJDQ","698","2011-05-01 16:00:00.000000",,"167774","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:42.092923","2020-11-13 14:16:42.086596","386257b4-a236-481c-9c67-cee960e97242","17688"
"SAT Writing","uri://ed-fi.org/Assessment/Assessment.xml","X2LBNTItkHgWQn9bKRMJvNObH8VxtaYbJdfoSFDJ","886","2011-05-01 16:00:00.000000",,"449596","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:42.122904","2020-11-13 14:16:42.122577","1216794b-0043-4382-b9fc-60cd8d8b3e14","17693"
"SAT Writing","uri://ed-fi.org/Assessment/Assessment.xml","xNQJniKYC9R7FUpUF6zpg+6ZEiJPFBKCtxXUSzgC","650","2011-05-01 16:00:00.000000",,"678602","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:42.140644","2020-11-13 14:16:42.140429","db1b26e0-12e6-43d4-84b9-ad74b4051c4a","17696"
"SA-2011-Mathematics-Eighth grade","uri://ed-fi.org/Assessment/Assessment.xml","OjX8IQUGvsqbSe/0GqWMclKG33q8VLPCxcdxdwym","23","2010-04-01 16:00:00.000000",,"513901474","1181","102",,,"943",,,"2010",,"NULL","2020-11-13 14:16:42.177435","2020-11-13 14:16:42.173026","7d2cc849-2a43-446d-a152-f8e72c84f581","17699"
"SA-2011-Mathematics-Eighth grade","uri://ed-fi.org/Assessment/Assessment.xml","Q2r+DTj0fn3hc5YEUb1PUDAHCTzbjgIXZsezBgbx","26","2010-04-01 16:00:00.000000",,"513901476","1181","102",,,"943",,,"2010",,"NULL","2020-11-13 14:16:42.205259","2020-11-13 14:16:42.204494","909af8cc-cd47-4fad-a94c-13f75e5339b2","17702"
"SA-2011-Mathematics-Fifth grade","uri://ed-fi.org/Assessment/Assessment.xml","dtSYTxc7Sdb75555t8v1yU1xHO76yfGzG00DvrHz","36","2010-04-01 16:00:00.000000",,"513901263","1181","102",,,"944",,,"2010",,"NULL","2020-11-13 14:16:42.239689","2020-11-13 14:16:42.239015","0b98aaa5-9130-4d30-a256-2eab4caa7ad0","17707"
"SA-2011-Mathematics-Fifth grade","uri://ed-fi.org/Assessment/Assessment.xml","h4GG8urLokcFiBfVw92Gz7xThXqCTiZv6mSQhWAV","140","2010-04-01 16:00:00.000000",,"513903159","1181","102",,,"944",,,"2010",,"NULL","2020-11-13 14:16:42.267057","2020-11-13 14:16:42.266209","a7f5f7e0-f985-4b03-8362-d5290514118c","17711"
"SA-2011-Reading-Eighth grade","uri://ed-fi.org/Assessment/Assessment.xml","8emk8lF81W9MvxdWW2g2H/oY0p0rm5x/49ATbTdj","26","2010-04-01 16:00:00.000000",,"513901476","1181","102",,,"943",,,"2010",,"NULL","2020-11-13 14:16:42.293952","2020-11-13 14:16:42.293441","406fa685-35dc-46e1-b5b4-b35ec3a45500","17715"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","N1H8Kgn4y/4BgkSL651gNnxK3YhGpq8hrIe6rj8X","158","2010-04-08 21:00:00.000000",,"6151446","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.465973","2020-11-13 14:16:41.464843","b218100d-524c-4378-8b90-c8d3502a7f57","17623"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","oyepd2wrgbZsHUc0ZYXrFH8cmUV9WNUI4SUMTakg","546","2010-04-08 21:00:00.000000",,"6151424","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.506218","2020-11-13 14:16:41.504875","4ac42e61-9b04-4a03-aed8-d2e8dcd37ba0","17626"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","qbdvdU++LJqTdpP/gPY8DONOvjI8vRbwlkx6eIdV","110","2010-04-08 21:00:00.000000",,"6151447","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.549240","2020-11-13 14:16:41.548000","df35b59a-e382-4404-95e1-817060159e5b","17630"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","rtPPkY5SgeFxJUs9EjN6RhTmfP/KvI0YveT63EvB","784","2010-04-08 21:00:00.000000",,"6151413","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.592672","2020-11-13 14:16:41.591616","60a6c65d-beea-453f-87ce-3e2b1f8abe65","17634"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","T+9bZrKGgR2zjFGb+HMzqrgf9pQAvNDWVtBqfoRA","673","2010-04-08 21:00:00.000000",,"6151410","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.639271","2020-11-13 14:16:41.638147","ec595669-7497-4b04-8a8a-27e330c51ead","17637"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","upuIOea8j/p52+cDU5U2Z44p6yTbgafHFfw3EmUZ","269","2010-04-08 21:00:00.000000",,"6151620","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.682535","2020-11-13 14:16:41.681462","8df34a1f-b8f8-4833-be05-9bed671ea4e6","17641"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","Vl+dn3tRmo70dLshLq1mdf6KJ16NZwvpA8DvgH8l","354","2010-04-08 21:00:00.000000",,"6151430","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.729445","2020-11-13 14:16:41.728404","bb3925ab-8867-42cf-9b52-8a5537e27e22","17646"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","x/CZ18FzqYLUf1Sm4G6E+tprvuDlhN3A0b+7l0Cb","378","2010-04-08 21:00:00.000000",,"6151612","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.774042","2020-11-13 14:16:41.773058","8bb39e7c-78be-4d1c-b14f-168397ca63e5","17650"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","2010-04-08 21:00:00.000000",,"6151413","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.822211","2020-11-13 14:16:41.821180","ec0bbf7a-2dae-4411-b147-9271d1821fba","17653"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","EzrF5wXBYqCJp+6XXoeuwqxj9XEqTxpKNixi22L2","698","2011-05-01 16:00:00.000000",,"167774","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.856053","2020-11-13 14:16:41.855638","99d2b9af-25a6-47b3-93ea-d52212d3caef","17658"
"SAT Mathematics","uri://ed-fi.org/Assessment/Assessment.xml","8+N8+pQSxKFMPcXVhDV+k7uGavNOIsULMXjYVDLP","574","2011-05-01 16:00:00.000000",,"957587","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.989522","2020-11-13 14:16:41.989123","439abd70-05ab-455d-8d23-d39bca16fe06","17675"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","H0K1ioyET6n6VYAvzIKD/jrCmOs9jMG8mHytzRX1","709","2011-05-01 16:00:00.000000",,"391999","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.874872","2020-11-13 14:16:41.874625","27f0b4aa-cda0-4696-8b75-6296d243565d","17661"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","lsGSDR0jTgIuHYLnmANl4+bgRdq+4vrIKAbyiwJp","886","2011-05-01 16:00:00.000000",,"449596","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.896191","2020-11-13 14:16:41.894034","0d320fb1-b1d7-49c9-9522-9c70ab868b9e","17664"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","oP4Z+zJdmx1rgiZw/7r3l7htXhn0zT2z4YQ3sI96","668","2011-05-01 16:00:00.000000",,"182598","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.919755","2020-11-13 14:16:41.919324","311a1514-b813-45c4-9b44-540738fc465a","17666"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","q0q02ESn47wG3yNbjBk9KOltEJGbJWHAegmrpYL9","697","2011-05-01 16:00:00.000000",,"701089","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.931167","2020-11-13 14:16:41.929412","f3cb35e3-2c81-4ae3-9cb7-d895ceef4223","17667"
"SAT Critical Reading","uri://ed-fi.org/Assessment/Assessment.xml","ZMSgfLoLHtMXKOgJcyWempijtaF9cql3sly0x482","574","2011-05-01 16:00:00.000000",,"957587","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.953116","2020-11-13 14:16:41.952776","38a544b6-c526-497e-a6c9-6aaa4182fb33","17670"
"SAT Mathematics","uri://ed-fi.org/Assessment/Assessment.xml","/yUZJ30jywJApMB5wkEN7IPXfrHGIeejAFTPZ10T","674","2011-05-01 16:00:00.000000",,"209748","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.965735","2020-11-13 14:16:41.965181","db98f2f7-355f-473b-8c67-480112d6bce1","17671"
"SAT Mathematics","uri://ed-fi.org/Assessment/Assessment.xml","3vt7AqS6kIrZWmALo7jaB0G1ygrPvevEqZqMvQaU","774","2011-05-01 16:00:00.000000",,"592493","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.972636","2020-11-13 14:16:41.972430","ac1ffd9e-9ce0-4052-b0a4-a88757b93b65","17673"
"SAT Mathematics","uri://ed-fi.org/Assessment/Assessment.xml","9Yy/TDRuWUObau4Bbuev/g3QLONndrybbIAa9pyK","697","2011-05-01 16:00:00.000000",,"701089","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:41.992777","2020-11-13 14:16:41.992386","2d67cc69-fd74-4e98-b4a7-3cfcb505ec21","17676"
