assessmentidentifier,identificationcode,namespace,studentassessmentidentifier,studentusi,createdate
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-1","uri://ed-fi.org/Assessment/Assessment.xml","6XFtjPF+6xJyWX4+ANFxG3mFl4IVKbtttbkc74h2","76","2020-11-13 14:16:42.290983"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-2","uri://ed-fi.org/Assessment/Assessment.xml","6XFtjPF+6xJyWX4+ANFxG3mFl4IVKbtttbkc74h2","76","2020-11-13 14:16:42.292095"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-3","uri://ed-fi.org/Assessment/Assessment.xml","6XFtjPF+6xJyWX4+ANFxG3mFl4IVKbtttbkc74h2","76","2020-11-13 14:16:42.292108"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-4","uri://ed-fi.org/Assessment/Assessment.xml","6XFtjPF+6xJyWX4+ANFxG3mFl4IVKbtttbkc74h2","76","2020-11-13 14:16:42.292116"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-1","uri://ed-fi.org/Assessment/Assessment.xml","JaXtVGKLyTDUumkGmlqdBacGZPh2yBY4JWnSFqfh","23","2020-11-13 14:16:42.318408"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-2","uri://ed-fi.org/Assessment/Assessment.xml","JaXtVGKLyTDUumkGmlqdBacGZPh2yBY4JWnSFqfh","23","2020-11-13 14:16:42.319672"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-3","uri://ed-fi.org/Assessment/Assessment.xml","JaXtVGKLyTDUumkGmlqdBacGZPh2yBY4JWnSFqfh","23","2020-11-13 14:16:42.319687"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-4","uri://ed-fi.org/Assessment/Assessment.xml","JaXtVGKLyTDUumkGmlqdBacGZPh2yBY4JWnSFqfh","23","2020-11-13 14:16:42.319697"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-1","uri://ed-fi.org/Assessment/Assessment.xml","EN1GX3rXsctZZo3ZgTf1aJeXENBhUpn1zWsPIboO","36","2020-11-13 14:16:42.353021"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-2","uri://ed-fi.org/Assessment/Assessment.xml","EN1GX3rXsctZZo3ZgTf1aJeXENBhUpn1zWsPIboO","36","2020-11-13 14:16:42.354121"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-3","uri://ed-fi.org/Assessment/Assessment.xml","EN1GX3rXsctZZo3ZgTf1aJeXENBhUpn1zWsPIboO","36","2020-11-13 14:16:42.354137"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-4","uri://ed-fi.org/Assessment/Assessment.xml","EN1GX3rXsctZZo3ZgTf1aJeXENBhUpn1zWsPIboO","36","2020-11-13 14:16:42.354146"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-1","uri://ed-fi.org/Assessment/Assessment.xml","PrpRGLjUwBWndHwWYmCk3TAvGGgWx1Xc0eHA1gH7","55","2020-11-13 14:16:42.369803"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-2","uri://ed-fi.org/Assessment/Assessment.xml","PrpRGLjUwBWndHwWYmCk3TAvGGgWx1Xc0eHA1gH7","55","2020-11-13 14:16:42.371059"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","2020-11-13 14:16:41.832453"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","2020-11-13 14:16:41.832463"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","2020-11-13 14:16:41.832471"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","2020-11-13 14:16:41.832479"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","2020-11-13 14:16:41.832488"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","2020-11-13 14:16:41.832496"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","2020-11-13 14:16:41.832504"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","JFqbtT/jCC+2JCoZQQhpzHvNjwkesqWYcYT12G9G","92","2020-11-13 14:16:42.179947"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","JFqbtT/jCC+2JCoZQQhpzHvNjwkesqWYcYT12G9G","92","2020-11-13 14:16:42.180914"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","JFqbtT/jCC+2JCoZQQhpzHvNjwkesqWYcYT12G9G","92","2020-11-13 14:16:42.180924"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","JFqbtT/jCC+2JCoZQQhpzHvNjwkesqWYcYT12G9G","92","2020-11-13 14:16:42.180931"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","JFqbtT/jCC+2JCoZQQhpzHvNjwkesqWYcYT12G9G","92","2020-11-13 14:16:42.180939"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","JFqbtT/jCC+2JCoZQQhpzHvNjwkesqWYcYT12G9G","92","2020-11-13 14:16:42.180948"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","/UHGKQv5EAgBmai4ZIjWZFX+o+GZptxEfl9uWO/k","147","2020-11-13 14:16:42.214040"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","/UHGKQv5EAgBmai4ZIjWZFX+o+GZptxEfl9uWO/k","147","2020-11-13 14:16:42.215019"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","/UHGKQv5EAgBmai4ZIjWZFX+o+GZptxEfl9uWO/k","147","2020-11-13 14:16:42.215033"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","/UHGKQv5EAgBmai4ZIjWZFX+o+GZptxEfl9uWO/k","147","2020-11-13 14:16:42.215041"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","/UHGKQv5EAgBmai4ZIjWZFX+o+GZptxEfl9uWO/k","147","2020-11-13 14:16:42.215051"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","/UHGKQv5EAgBmai4ZIjWZFX+o+GZptxEfl9uWO/k","147","2020-11-13 14:16:42.215058"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","0K8Di+HXBe5kBdD5mkTlgoe/SeIeeQsGlA504Sjt","52","2020-11-13 14:16:42.237241"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","0K8Di+HXBe5kBdD5mkTlgoe/SeIeeQsGlA504Sjt","52","2020-11-13 14:16:42.238237"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","0K8Di+HXBe5kBdD5mkTlgoe/SeIeeQsGlA504Sjt","52","2020-11-13 14:16:42.238251"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","0K8Di+HXBe5kBdD5mkTlgoe/SeIeeQsGlA504Sjt","52","2020-11-13 14:16:42.238260"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","0K8Di+HXBe5kBdD5mkTlgoe/SeIeeQsGlA504Sjt","52","2020-11-13 14:16:42.238267"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","0K8Di+HXBe5kBdD5mkTlgoe/SeIeeQsGlA504Sjt","52","2020-11-13 14:16:42.238280"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","GLLeL3wasJWVIgyIOTSA/LgjTvJ+h4ZGGKT42dvs","17","2020-11-13 14:16:42.264744"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","GLLeL3wasJWVIgyIOTSA/LgjTvJ+h4ZGGKT42dvs","17","2020-11-13 14:16:42.265822"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","GLLeL3wasJWVIgyIOTSA/LgjTvJ+h4ZGGKT42dvs","17","2020-11-13 14:16:42.265836"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","GLLeL3wasJWVIgyIOTSA/LgjTvJ+h4ZGGKT42dvs","17","2020-11-13 14:16:42.265844"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","GLLeL3wasJWVIgyIOTSA/LgjTvJ+h4ZGGKT42dvs","17","2020-11-13 14:16:42.265852"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","GLLeL3wasJWVIgyIOTSA/LgjTvJ+h4ZGGKT42dvs","17","2020-11-13 14:16:42.265861"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-1","uri://ed-fi.org/Assessment/Assessment.xml","e7qIuRSPxV945FQ17cM4hNWNBeuUSXVFJAJDGxYU","31","2020-11-13 14:16:42.299728"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-2","uri://ed-fi.org/Assessment/Assessment.xml","e7qIuRSPxV945FQ17cM4hNWNBeuUSXVFJAJDGxYU","31","2020-11-13 14:16:42.300875"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-3","uri://ed-fi.org/Assessment/Assessment.xml","e7qIuRSPxV945FQ17cM4hNWNBeuUSXVFJAJDGxYU","31","2020-11-13 14:16:42.300890"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-4","uri://ed-fi.org/Assessment/Assessment.xml","e7qIuRSPxV945FQ17cM4hNWNBeuUSXVFJAJDGxYU","31","2020-11-13 14:16:42.300898"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-1","uri://ed-fi.org/Assessment/Assessment.xml","VufXjEZ+N7gK5XJ6gfKrg+kg/Lv29tJwHenLY9QI","92","2020-11-13 14:16:42.327929"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-2","uri://ed-fi.org/Assessment/Assessment.xml","VufXjEZ+N7gK5XJ6gfKrg+kg/Lv29tJwHenLY9QI","92","2020-11-13 14:16:42.329036"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-3","uri://ed-fi.org/Assessment/Assessment.xml","VufXjEZ+N7gK5XJ6gfKrg+kg/Lv29tJwHenLY9QI","92","2020-11-13 14:16:42.329052"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-4","uri://ed-fi.org/Assessment/Assessment.xml","VufXjEZ+N7gK5XJ6gfKrg+kg/Lv29tJwHenLY9QI","92","2020-11-13 14:16:42.329063"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-1","uri://ed-fi.org/Assessment/Assessment.xml","ENo19layqucW0zXWJ39hStTKAuRBJ3sOL/AqleNf","52","2020-11-13 14:16:42.354262"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-2","uri://ed-fi.org/Assessment/Assessment.xml","ENo19layqucW0zXWJ39hStTKAuRBJ3sOL/AqleNf","52","2020-11-13 14:16:42.355602"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-3","uri://ed-fi.org/Assessment/Assessment.xml","ENo19layqucW0zXWJ39hStTKAuRBJ3sOL/AqleNf","52","2020-11-13 14:16:42.355616"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-4","uri://ed-fi.org/Assessment/Assessment.xml","ENo19layqucW0zXWJ39hStTKAuRBJ3sOL/AqleNf","52","2020-11-13 14:16:42.355625"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-1","uri://ed-fi.org/Assessment/Assessment.xml","t8fzZqxVtr1/EAR2gv4LaMi1uDRPkJ1YafkgYg2y","138","2020-11-13 14:16:42.382025"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2020-11-13 14:16:41.832475"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2020-11-13 14:16:41.832484"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2020-11-13 14:16:41.832492"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2020-11-13 14:16:41.832504"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2020-11-13 14:16:41.832512"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2020-11-13 14:16:41.832520"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2020-11-13 14:16:41.832529"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.872228"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.872979"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.872999"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.873007"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.873016"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.873024"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.873032"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.873041"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.873048"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.873056"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.873065"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","2020-11-13 14:16:41.873073"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","OjX8IQUGvsqbSe/0GqWMclKG33q8VLPCxcdxdwym","23","2020-11-13 14:16:42.179943"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","OjX8IQUGvsqbSe/0GqWMclKG33q8VLPCxcdxdwym","23","2020-11-13 14:16:42.181050"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","OjX8IQUGvsqbSe/0GqWMclKG33q8VLPCxcdxdwym","23","2020-11-13 14:16:42.181064"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","OjX8IQUGvsqbSe/0GqWMclKG33q8VLPCxcdxdwym","23","2020-11-13 14:16:42.181074"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","OjX8IQUGvsqbSe/0GqWMclKG33q8VLPCxcdxdwym","23","2020-11-13 14:16:42.181082"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","OjX8IQUGvsqbSe/0GqWMclKG33q8VLPCxcdxdwym","23","2020-11-13 14:16:42.181090"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","Q2r+DTj0fn3hc5YEUb1PUDAHCTzbjgIXZsezBgbx","26","2020-11-13 14:16:42.209459"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","Q2r+DTj0fn3hc5YEUb1PUDAHCTzbjgIXZsezBgbx","26","2020-11-13 14:16:42.210351"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","Q2r+DTj0fn3hc5YEUb1PUDAHCTzbjgIXZsezBgbx","26","2020-11-13 14:16:42.210369"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","Q2r+DTj0fn3hc5YEUb1PUDAHCTzbjgIXZsezBgbx","26","2020-11-13 14:16:42.210377"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","Q2r+DTj0fn3hc5YEUb1PUDAHCTzbjgIXZsezBgbx","26","2020-11-13 14:16:42.210386"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","Q2r+DTj0fn3hc5YEUb1PUDAHCTzbjgIXZsezBgbx","26","2020-11-13 14:16:42.210394"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","dtSYTxc7Sdb75555t8v1yU1xHO76yfGzG00DvrHz","36","2020-11-13 14:16:42.242154"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","dtSYTxc7Sdb75555t8v1yU1xHO76yfGzG00DvrHz","36","2020-11-13 14:16:42.243043"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","dtSYTxc7Sdb75555t8v1yU1xHO76yfGzG00DvrHz","36","2020-11-13 14:16:42.243061"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","dtSYTxc7Sdb75555t8v1yU1xHO76yfGzG00DvrHz","36","2020-11-13 14:16:42.243070"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","dtSYTxc7Sdb75555t8v1yU1xHO76yfGzG00DvrHz","36","2020-11-13 14:16:42.243077"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","dtSYTxc7Sdb75555t8v1yU1xHO76yfGzG00DvrHz","36","2020-11-13 14:16:42.243087"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","h4GG8urLokcFiBfVw92Gz7xThXqCTiZv6mSQhWAV","140","2020-11-13 14:16:42.269463"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","h4GG8urLokcFiBfVw92Gz7xThXqCTiZv6mSQhWAV","140","2020-11-13 14:16:42.270345"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","h4GG8urLokcFiBfVw92Gz7xThXqCTiZv6mSQhWAV","140","2020-11-13 14:16:42.270381"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","h4GG8urLokcFiBfVw92Gz7xThXqCTiZv6mSQhWAV","140","2020-11-13 14:16:42.270392"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","h4GG8urLokcFiBfVw92Gz7xThXqCTiZv6mSQhWAV","140","2020-11-13 14:16:42.270401"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","h4GG8urLokcFiBfVw92Gz7xThXqCTiZv6mSQhWAV","140","2020-11-13 14:16:42.270410"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-1","uri://ed-fi.org/Assessment/Assessment.xml","8emk8lF81W9MvxdWW2g2H/oY0p0rm5x/49ATbTdj","26","2020-11-13 14:16:42.296078"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-2","uri://ed-fi.org/Assessment/Assessment.xml","8emk8lF81W9MvxdWW2g2H/oY0p0rm5x/49ATbTdj","26","2020-11-13 14:16:42.297277"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-3","uri://ed-fi.org/Assessment/Assessment.xml","8emk8lF81W9MvxdWW2g2H/oY0p0rm5x/49ATbTdj","26","2020-11-13 14:16:42.297316"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-4","uri://ed-fi.org/Assessment/Assessment.xml","8emk8lF81W9MvxdWW2g2H/oY0p0rm5x/49ATbTdj","26","2020-11-13 14:16:42.297325"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-1","uri://ed-fi.org/Assessment/Assessment.xml","plI8IkWh2/2rMrWZZC/J6vwiX8zk2kn0vgaT4mdn","69","2020-11-13 14:16:42.327628"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-2","uri://ed-fi.org/Assessment/Assessment.xml","plI8IkWh2/2rMrWZZC/J6vwiX8zk2kn0vgaT4mdn","69","2020-11-13 14:16:42.328827"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-3","uri://ed-fi.org/Assessment/Assessment.xml","plI8IkWh2/2rMrWZZC/J6vwiX8zk2kn0vgaT4mdn","69","2020-11-13 14:16:42.328842"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-4","uri://ed-fi.org/Assessment/Assessment.xml","plI8IkWh2/2rMrWZZC/J6vwiX8zk2kn0vgaT4mdn","69","2020-11-13 14:16:42.328852"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-1","uri://ed-fi.org/Assessment/Assessment.xml","Dp7g6Rr/UijPYsndqHWzSdWaHcZbaLKuG5bleD4E","17","2020-11-13 14:16:42.343954"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-2","uri://ed-fi.org/Assessment/Assessment.xml","Dp7g6Rr/UijPYsndqHWzSdWaHcZbaLKuG5bleD4E","17","2020-11-13 14:16:42.345240"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-3","uri://ed-fi.org/Assessment/Assessment.xml","Dp7g6Rr/UijPYsndqHWzSdWaHcZbaLKuG5bleD4E","17","2020-11-13 14:16:42.345338"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-4","uri://ed-fi.org/Assessment/Assessment.xml","Dp7g6Rr/UijPYsndqHWzSdWaHcZbaLKuG5bleD4E","17","2020-11-13 14:16:42.345358"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-1","uri://ed-fi.org/Assessment/Assessment.xml","pGcwCrq0VH+dzIPaWAB+ezmMsXNi6eclZbvvgjHb","97","2020-11-13 14:16:42.365181"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-2","uri://ed-fi.org/Assessment/Assessment.xml","pGcwCrq0VH+dzIPaWAB+ezmMsXNi6eclZbvvgjHb","97","2020-11-13 14:16:42.366581"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-3","uri://ed-fi.org/Assessment/Assessment.xml","pGcwCrq0VH+dzIPaWAB+ezmMsXNi6eclZbvvgjHb","97","2020-11-13 14:16:42.366594"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-4","uri://ed-fi.org/Assessment/Assessment.xml","pGcwCrq0VH+dzIPaWAB+ezmMsXNi6eclZbvvgjHb","97","2020-11-13 14:16:42.366604"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-1","uri://ed-fi.org/Assessment/Assessment.xml","Vad5JDXQDwu+V16uohXPekFr9OdDByl//Z9nV7VQ","140","2020-11-13 14:16:42.380738"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-2","uri://ed-fi.org/Assessment/Assessment.xml","Vad5JDXQDwu+V16uohXPekFr9OdDByl//Z9nV7VQ","140","2020-11-13 14:16:42.381934"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-3","uri://ed-fi.org/Assessment/Assessment.xml","Vad5JDXQDwu+V16uohXPekFr9OdDByl//Z9nV7VQ","140","2020-11-13 14:16:42.381984"
