learningstandardid,title,version,uri,publicationdate,publicationyear,publicationstatusdescriptorid,mandatingeducationorganizationid,begindate,enddate,createdate
"113.43.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.242794"
"113.43.10.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.251892"
"113.43.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.265940"
"113.43.14.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.275230"
"113.43.15.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.522961"
"113.43.16.D","State Standard",,,,,,,,,"2020-11-13 14:15:31.532883"
"113.43.18.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.546141"
"113.43.19.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.557907"
"113.43.20.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.569241"
"113.43.20.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.578108"
"113.43.22.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.588932"
"113.43.23.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.600187"
"113.43.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.614372"
"113.43.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.623520"
"113.43.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.638622"
"113.43.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.649000"
"113.44.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.659887"
"113.44.1.E","State Standard",,,,,,,,,"2020-11-13 14:15:31.670167"
"113.44.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.681742"
"113.44.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.691222"
"113.44.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.703017"
"113.44.13.E","State Standard",,,,,,,,,"2020-11-13 14:15:31.714632"
"113.44.14.D","State Standard",,,,,,,,,"2020-11-13 14:15:31.726560"
"113.44.15.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.735099"
"113.44.17.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.935780"
"113.44.19.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.947887"
"113.44.20.D","State Standard",,,,,,,,,"2020-11-13 14:15:31.960287"
"113.44.21.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.969711"
"113.44.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.995006"
"113.44.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.003398"
"113.44.8.F","State Standard",,,,,,,,,"2020-11-13 14:15:32.062933"
"113.5.3.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.087542"
"113.5.3.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.121405"
"113.5.3.13.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.134823"
"113.5.3.16.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.386548"
"113.5.3.16.F","State Standard",,,,,,,,,"2020-11-13 14:15:32.399687"
"113.5.3.17.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.409397"
"113.5.3.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.423346"
"113.5.3.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.431775"
"113.5.3.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.454619"
"113.5.3.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.489741"
"113.6.4.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.498853"
"113.6.4.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.506763"
"113.6.4.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.517631"
"113.6.4.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.528049"
"113.6.4.18.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.577851"
"113.6.4.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.589792"
"113.6.4.2.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.599827"
"113.6.4.21.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.611877"
"113.6.4.22.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.620442"
"113.6.4.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.683257"
"113.7.5.14.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.745422"
"113.7.5.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.792648"
"113.7.5.22.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.812182"
"113.7.5.24.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.832893"
"113.7.5.25.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.842149"
"113.7.5.26.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.852361"
"113.7.5.26.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.860864"
"113.7.5.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.870500"
"113.7.5.4.F","State Standard",,,,,,,,,"2020-11-13 14:15:32.883603"
"113.7.5.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.894409"
"113.7.5.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.903047"
"118.4.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.944267"
"118.4.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.953799"
"118.4.14.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.966325"
"118.4.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.973709"
"118.4.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.984728"
"118.4.17.D","State Standard",,,,,,,,,"2020-11-13 14:15:33.005493"
"118.4.18.D","State Standard",,,,,,,,,"2020-11-13 14:15:33.248812"
"118.4.18.G","State Standard",,,,,,,,,"2020-11-13 14:15:33.260843"
"118.4.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:33.271856"
"118.4.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:33.279182"
"118.4.21.C","State Standard",,,,,,,,,"2020-11-13 14:15:33.294140"
"118.4.22.A","State Standard",,,,,,,,,"2020-11-13 14:15:33.304276"
"118.4.23.B","State Standard",,,,,,,,,"2020-11-13 14:15:33.323294"
"118.4.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:33.335245"
"118.4.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:33.345854"
"118.4.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:33.356632"
"118.4.6.D","State Standard",,,,,,,,,"2020-11-13 14:15:33.367725"
"118.4.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:33.377964"
"113.42.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.206444"
"113.42.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.216936"
"113.42.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:31.221241"
"113.42.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.230718"
"113.43.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.241687"
"113.43.10.D","State Standard",,,,,,,,,"2020-11-13 14:15:31.254698"
"113.43.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.264164"
"113.43.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.273037"
"113.43.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.278517"
"113.43.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.522357"
"113.43.17.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.535123"
"113.43.17.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.543492"
"113.43.18.D","State Standard",,,,,,,,,"2020-11-13 14:15:31.557150"
"113.43.19.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.567518"
"113.43.21.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.580126"
"113.43.22.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.590919"
"113.43.23.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.601720"
"113.43.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.615541"
"113.43.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.625573"
"113.43.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.635195"
"113.43.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.646022"
"113.43.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.658207"
"113.44.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.667703"
"113.44.1.F","State Standard",,,,,,,,,"2020-11-13 14:15:31.678260"
"113.44.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.689907"
"113.44.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.701609"
"113.44.13.D","State Standard",,,,,,,,,"2020-11-13 14:15:31.712965"
"113.44.14.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.724044"
"113.44.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.737288"
"113.44.18.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.935027"
"113.44.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.946479"
"113.44.20.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.957333"
"113.44.21.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.971089"
"113.44.21.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.979769"
"113.44.21.D","State Standard",,,,,,,,,"2020-11-13 14:15:31.993353"
"113.44.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.005948"
"113.44.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.013758"
"113.44.5.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.018933"
"113.44.6.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.028995"
"113.44.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.036647"
"113.44.7.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.041168"
"113.44.7.G","State Standard",,,,,,,,,"2020-11-13 14:15:32.047677"
"113.44.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.052542"
"113.44.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.058930"
"113.44.8.H","State Standard",,,,,,,,,"2020-11-13 14:15:32.073345"
"113.44.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.077873"
"113.5.3.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.086964"
"113.5.3.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.095186"
"113.5.3.10.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.101486"
"113.5.3.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.106264"
"113.5.3.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.112240"
"113.5.3.13.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.131205"
"113.5.3.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.145794"
"113.5.3.15.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.384075"
"113.5.3.16.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.399595"
"113.5.3.18.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.412473"
"113.5.3.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.420918"
"113.5.3.4.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.434684"
"113.5.3.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.443191"
"113.5.3.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.447723"
"113.5.3.5.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.456895"
"113.5.3.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.463893"
"113.5.3.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.467936"
"113.5.3.7.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.474966"
"113.5.3.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.479621"
"113.5.3.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.488324"
"113.5.3.9.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.498066"
"113.6.4.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.506000"
"113.6.4.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.519792"
"113.6.4.13.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.529936"
"113.6.4.13.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.538010"
"113.6.4.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.545308"
"113.6.4.15.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.549723"
"113.6.4.16.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.558856"
"113.6.4.17.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.568512"
"113.6.4.19.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.579090"
"113.6.4.2.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.591934"
"113.6.4.20.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.601746"
"113.6.4.21.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.610086"
"113.6.4.22.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.622150"
"113.6.4.22.F","State Standard",,,,,,,,,"2020-11-13 14:15:32.629855"
"113.6.4.23.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.635053"
"113.6.4.23.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.639552"
"113.6.4.24.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.644571"
"113.6.4.3.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.649249"
"113.6.4.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.653227"
"113.6.4.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.662238"
"113.6.4.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.671649"
"113.6.4.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.681778"
"113.6.4.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.689164"
"113.6.4.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.694457"
"113.6.4.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.699249"
"113.6.4.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.704231"
"113.7.5.1.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.709854"
"113.7.5.10.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.717137"
"113.7.5.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.722497"
"113.7.5.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.726949"
"113.7.5.13.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.732418"
"113.7.5.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.737990"
"113.7.5.14.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.742496"
"113.7.5.14.F","State Standard",,,,,,,,,"2020-11-13 14:15:32.748218"
"113.7.5.15.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.752877"
"113.7.5.16.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.758312"
"113.7.5.17.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.764748"
"113.7.5.18.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.773478"
"113.7.5.19.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.779244"
"113.7.5.19.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.783110"
"113.44.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.679094"
"113.44.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.689919"
"113.44.12.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.703035"
"113.44.13.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.713915"
"113.44.14.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.724435"
"113.44.15.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.734816"
"113.44.16.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.746127"
"113.44.17.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.934908"
"113.44.19.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.946479"
"113.44.20.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.957855"
"113.44.20.E","State Standard",,,,,,,,,"2020-11-13 14:15:31.968862"
"113.44.22.A","State Standard",,,,,,,,,"2020-11-13 14:15:31.994440"
"113.44.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.004224"
"113.44.5.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.017717"
"113.44.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.025621"
"113.44.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.030059"
"113.44.7.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.040315"
"113.44.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.051351"
"113.44.8.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.062752"
"113.44.9.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.076400"
"113.44.9.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.084267"
"113.5.3.1.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.090426"
"113.5.3.10.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.097230"
"113.5.3.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.108222"
"113.5.3.14.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.137507"
"113.5.3.15.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.384714"
"113.5.3.16.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.396807"
"113.5.3.17.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.409923"
"113.5.3.18.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.421890"
"113.5.3.3.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.433449"
"113.5.3.4.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.446367"
"113.5.3.6.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.464242"
"113.5.3.7.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.469896"
"113.5.3.7.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.474916"
"113.5.3.8.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.485942"
"113.5.3.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.495724"
"113.6.4.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.508890"
"113.6.4.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.518674"
"113.6.4.13.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.529091"
"113.6.4.13.F","State Standard",,,,,,,,,"2020-11-13 14:15:32.538866"
"113.6.4.14.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.548067"
"113.6.4.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.555267"
"113.6.4.17.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.559942"
"113.6.4.17.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.566167"
"113.6.4.18.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.570302"
"113.6.4.19.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.580111"
"113.6.4.2.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.589715"
"113.6.4.20.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.600631"
"113.6.4.21.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.611712"
"113.6.4.22.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.619896"
"113.6.4.23.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.630065"
"113.6.4.23.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.640396"
"113.6.4.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.652461"
"113.6.4.3.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.659596"
"113.6.4.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.664251"
"113.6.4.4.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.669446"
"113.6.4.6.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.673365"
"113.6.4.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.680865"
"113.6.4.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.689952"
"113.6.4.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.700693"
"113.7.5.1.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.706074"
"113.7.5.10.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.713610"
"113.7.5.11.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.718939"
"113.7.5.12.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.723100"
"113.7.5.12.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.728139"
"113.7.5.13.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.732538"
"113.7.5.15.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.754727"
"113.7.5.17.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.762874"
"113.7.5.18.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.768927"
"113.7.5.18.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.774688"
"113.7.5.19.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.783682"
"113.7.5.20.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.794182"
"113.7.5.21.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.802077"
"113.7.5.23.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.817044"
"113.7.5.23.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.821349"
"113.7.5.24.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.826601"
"113.7.5.24.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.830763"
"113.7.5.25.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.841209"
"113.7.5.25.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.845045"
"113.7.5.26.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.854423"
"113.7.5.27.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.861578"
"113.7.5.3.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.872007"
"113.7.5.4.E","State Standard",,,,,,,,,"2020-11-13 14:15:32.882951"
"113.7.5.5.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.892944"
"113.7.5.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.902487"
"113.7.5.8.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.911544"
"113.7.5.9.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.926336"
"118.4.1.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.933502"
"118.4.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.946745"
"118.4.12.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.954557"
"118.4.13.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.964071"
"118.4.14.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.974504"
"118.4.15.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.984221"
"118.4.17.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.995180"
"118.4.18.C","State Standard",,,,,,,,,"2020-11-13 14:15:33.247179"
"118.4.18.F","State Standard",,,,,,,,,"2020-11-13 14:15:33.258525"
"118.4.19.C","State Standard",,,,,,,,,"2020-11-13 14:15:33.269434"
"118.4.2.C","State Standard",,,,,,,,,"2020-11-13 14:15:33.279984"
"118.4.21.A","State Standard",,,,,,,,,"2020-11-13 14:15:33.293247"
"118.4.21.D","State Standard",,,,,,,,,"2020-11-13 14:15:33.301130"
"118.4.22.C","State Standard",,,,,,,,,"2020-11-13 14:15:33.312125"
"118.4.22.E","State Standard",,,,,,,,,"2020-11-13 14:15:33.323323"
"118.4.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:33.334909"
"118.4.4.C","State Standard",,,,,,,,,"2020-11-13 14:15:33.344860"
"118.4.5.D","State Standard",,,,,,,,,"2020-11-13 14:15:33.355624"
"118.4.6.C","State Standard",,,,,,,,,"2020-11-13 14:15:33.366854"
"118.4.8.C","State Standard",,,,,,,,,"2020-11-13 14:15:33.379603"
"113.44.11.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.691517"
"113.44.13.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.702951"
"113.44.13.F","State Standard",,,,,,,,,"2020-11-13 14:15:31.714029"
"113.44.14.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.725656"
"113.44.15.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.736296"
"113.44.18.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.935676"
"113.44.2.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.946535"
"113.44.20.C","State Standard",,,,,,,,,"2020-11-13 14:15:31.959139"
"113.44.20.F","State Standard",,,,,,,,,"2020-11-13 14:15:31.969381"
"113.44.22.B","State Standard",,,,,,,,,"2020-11-13 14:15:31.994940"
"113.44.4.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.005966"
"113.44.5.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.017926"
"113.44.7.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.030132"
"113.44.7.F","State Standard",,,,,,,,,"2020-11-13 14:15:32.041193"
"113.44.8.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.052435"
"113.44.8.G","State Standard",,,,,,,,,"2020-11-13 14:15:32.062783"
"113.44.9.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.077929"
"113.5.3.10.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.097881"
"113.5.3.11.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.108207"
"113.5.3.12.B","State Standard",,,,,,,,,"2020-11-13 14:15:32.117413"
"113.5.3.13.D","State Standard",,,,,,,,,"2020-11-13 14:15:32.135773"
"113.5.3.16.A","State Standard",,,,,,,,,"2020-11-13 14:15:32.385286"
"113.5.3.16.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.395474"
"113.5.3.17.C","State Standard",,,,,,,,,"2020-11-13 14:15:32.410758"
