learningstandardid,description,learningstandarditemcode,uri,coursetitle,successcriteria,parentlearningstandardid,namespace,learningstandardcategorydescriptorid,learningstandardscopedescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"113.33.25.I","use appropriate mathematical skills to interpret social studies information such as maps and graphs.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.154034","2020-11-13 14:15:29.153803","b00d5631-4ff2-4ae3-94f6-18de82e2cdc6","7779"
"113.33.26.C","interpret and create databases, research outlines, bibliographies, and visuals including graphs, charts, timelines, and maps.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.164960","2020-11-13 14:15:29.164766","9af833e7-2060-4e4f-b11e-3fe9cc8e1c1f","7782"
"113.33.3.B","describe the major characteristics of the political system of feudalism, the economic system of manorialism, and the authority exerted by the Roman Catholic Church.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.181096","2020-11-13 14:15:29.180820","daa80cf7-f9a1-4e53-adc6-032ab1f215b4","7786"
"113.33.4.B","identify the effects of the European Renaissance and the Reformation eras.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.193110","2020-11-13 14:15:29.192863","58c52f25-6216-4371-af6f-f83ad500fafa","7791"
"113.33.6.B","summarize the major political, economic, and cultural developments of civilizations in Mesoamerica and Andean South America.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.204865","2020-11-13 14:15:29.204645","f48ec2d2-b009-498b-a9b9-ffd5e5aca1cc","7795"
"113.33.7.B","summarize effects of imperialism on selected societies.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.219040","2020-11-13 14:15:29.217653","f8290bb3-3eb0-4ad1-a95b-ae11f0775910","7797"
"113.33.8.B","summarize the ideas from the English, American, French, and Russian revolutions concerning separation of powers, liberty, equality, democracy, popular sovereignty, human rights, constitutionalism, and nationalism.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.223037","2020-11-13 14:15:29.222791","2fba1716-663c-49e4-9232-befde61ba317","7800"
"113.33.9.A","identify and explain causes and effects of World Wars I and II, including the rise of nazism/ fascism in Germany, Italy, and Japan; the rise of communism in the Soviet Union; and the Cold War.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.236286","2020-11-13 14:15:29.234578","3e3119b8-0537-4571-8f9d-af2e84200722","7802"
"113.34.10.A","describe the characteristics of traditional, command, and market economies.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.250380","2020-11-13 14:15:29.249299","1f5dd5bb-ad4a-4588-a31c-1d438fff360e","7806"
"113.34.11.B","identify factors affecting the location of different types of economic activities.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.263587","2020-11-13 14:15:29.263335","3fc60b64-c685-496c-974a-843d4492d6a7","7811"
"113.34.12.B","analyze how the creation and distribution of resources affect the location and patterns of movement of products, capital, and people.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.273666","2020-11-13 14:15:29.272010","0b6269f0-76f7-4612-8ec4-097f022c5df8","7813"
"113.34.13.B","compare maps of voting patterns or political boundaries to make inferences about the distribution of political power.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.287427","2020-11-13 14:15:29.287173","d4c18a41-ea2b-42b7-8d66-f229e653d69b","7816"
"113.34.14.C","explain the geographic factors that influence a nation's power to control territory and that shape the foreign policies and international political relations of selected nations such as Iraq, Israel, Japan, and the United Kingdom.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.300898","2020-11-13 14:15:29.300673","89bb3492-5c14-4018-903d-bf08168f2bdc","7819"
"113.33.18.B","summarize the worldwide influence of ideas concerning rights and responsibilities that originated from Greco-Roman and Judeo-Christian ideals in Western civilization such as equality before the law.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:28.787355","2020-11-13 14:15:28.787163","abe87521-a308-40e7-8859-f6c368ea56bf","7747"
"113.33.20.B","analyze examples of how art, architecture, literature, music, and drama reflect the history of cultures in which they are produced.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.072546","2020-11-13 14:15:29.072322","d1f13250-ddce-4e5e-89df-2a34571bdb3b","7758"
"113.33.22.C","analyze how ideas such as Judeo-Christian ethics and the rise of secularism and individualism in Western civilization the Enlightenment, have influenced institutions and societies.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.086825","2020-11-13 14:15:29.086372","148e9b36-fd99-4891-aeee-e2e4cd817f47","7762"
"113.33.23.C","summarize the ideas in astronomy, mathematics, and architectural engineering that developed in Mesoamerica and Andean South America.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.097961","2020-11-13 14:15:29.097527","8d617d48-c0a3-4d46-9fd4-68556a10851d","7765"
"113.33.24.A","explain the causes of industrialization and evaluate both short-term and long-term impact on societies.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.111278","2020-11-13 14:15:29.110953","90511a17-ef1d-4af3-889f-84be99004d96","7768"
"113.33.25.A","identify ways archaeologists, anthropologists, historians, and geographers analyze limited evidence.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.121158","2020-11-13 14:15:29.120826","07d92449-7935-4bed-80d8-19806570ddb2","7771"
"113.33.25.F","evaluate the validity of a source based on language, corroboration with other sources, and information about the author.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.142578","2020-11-13 14:15:29.142173","d678f1d1-e60b-46e6-b34e-5f8f82e414c7","7776"
"113.33.26.D","transfer information from one medium to another, including written to visual and statistical to written or visual, using computer software as appropriate.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.169311","2020-11-13 14:15:29.167936","43d2d559-a433-447b-9e00-0eb7b2370f1f","7783"
"113.33.3.C","identify the political, economic, and social impact of the Crusades.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.183049","2020-11-13 14:15:29.182876","f080c593-6d34-4e6f-8f81-eb2be0645293","7788"
"113.33.6.C","summarize the major political, economic, and cultural developments of civilizations in China, India, and Japan.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.205276","2020-11-13 14:15:29.205093","c8749aa9-bd89-47db-b0cf-fa3856b2d27e","7794"
"113.33.8.A","identify causes and evaluate effects of major political revolutions since the 17th century, including the English, American, French, and Russian revolutions.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.222652","2020-11-13 14:15:29.222287","325bba26-f192-4523-8991-8eca1834a2a3","7799"
"113.33.9.B","analyze the nature of totalitarian regimes in China, Nazi Germany, and the Soviet Union.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.237631","2020-11-13 14:15:29.237266","ffa11b96-6583-4af0-8fed-995360dbf081","7803"
"113.34.11.A","map the locations of different types of economic activities.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.260595","2020-11-13 14:15:29.260282","5d5037c8-1b3b-4e06-ab01-e6b1db9d5d50","7809"
"113.34.14.B","explain how forces of conflict and cooperation influence the allocation of control of Earth's surface such as the formation of congressional voting districts or free trade zones.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.290258","2020-11-13 14:15:29.290048","545ff1db-cd34-447c-8527-2b06576279e0","7818"
"113.34.15.B","explain how citizenship practices, public policies, and decision making may be influenced by cultural beliefs.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.301801","2020-11-13 14:15:29.301288","b10e9f0f-ad13-4c25-8610-4e4e0d2643b0","7821"
"113.34.16.B","give examples of ways various groups of people view cultures, places, and regions differently.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.320022","2020-11-13 14:15:29.319652","232d9878-6908-4572-a36d-c90ccc5474a7","7825"
"113.34.17.B","compare economic opportunities in different cultures for women and religious minorities in selected regions of the world.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.332147","2020-11-13 14:15:29.329697","7ae21134-a339-4344-bfdc-01dda6d74399","7827"
"113.34.18.D","evaluate case studies of the spread of cultural traits to find examples of cultural convergence and divergence such as the spread of democratic ideas, U.S.-based fast-food franchises in Russia and Eastern Europe, or the English language as a major medium of international communication for scientists and business people.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.348413","2020-11-13 14:15:29.348205","d66f2839-e026-4bfa-902a-445c8acffc52","7833"
"113.34.20.A","describe the impact of new technologies, new markets, and revised perceptions of resources.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.360316","2020-11-13 14:15:29.359781","6f39ab72-f1ce-42d5-8795-12607f18f545","7836"
"113.34.21.A","use historical, geographic, and statistical information from a variety of sources such as databases, field interviews, media services, and questionnaires to answer geographic questions and infer geographic relationships.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.369266","2020-11-13 14:15:29.369037","89f8ec7a-73b3-4de7-b8cd-91a7a7dcedb8","7838"
"113.34.3.A","attribute occurrences of weather phenomena and climate to annual changes in Earth-Sun relationships.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.407209","2020-11-13 14:15:29.407017","bc6e7e81-116f-4147-9402-2ce027327cd8","7851"
"113.34.4.B","relate the physical processes to the development of distinctive land forms.",,,"World Geography Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.414426","2020-11-13 14:15:29.414246","1b1ca388-d3cf-4e79-bb34-fc12d63da521","7854"
"113.35.10.D","evaluate the limits on the national and state governments in the U.S. federal system of government.",,,"United States Government",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.470467","2020-11-13 14:15:29.470269","ecf586a8-2d73-4865-88ae-e4fb86e1e014","7875"
"113.35.12.A","identify the functions of political parties.",,,"United States Government",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.477471","2020-11-13 14:15:29.477304","c909e536-b6d2-42f4-8af3-2df8a17c2712","7878"
"113.35.13.A","compare the U.S. system of government with other political systems.",,,"United States Government",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.487186","2020-11-13 14:15:29.486949","bb0ead6a-904b-4a15-bca7-46a913703611","7882"
"113.35.14.C","analyze issues addressed in selected cases such as Engel v. Vitale, Miranda v. Arizona, and Schenck v. U.S. that involve Supreme Court interpretations of rights guaranteed by the U.S. Constitution.",,,"United States Government",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:29.505675","2020-11-13 14:15:29.505454","df816d1e-a4f8-48dc-a0cd-47e1812c79e5","7887"
"113.33.18.A","trace the historical development of the rule of law and rights and responsibilities, beginning in the ancient world and continuing to the beginning of the first modern constitutional republics.",,,"World History Studies",,,"uri://ed-fi.org/LearningStandard/LearningStandard.xml",,"1582","NULL","2020-11-13 14:15:28.788150","2020-11-13 14:15:28.787968","ccfef820-ca72-4aa1-850f-d4c19fac06a2","7748"
