assessmentidentifier,assessmentreportingmethoddescriptorid,namespace,studentassessmentidentifier,studentusi,result,resultdatatypetypedescriptorid,createdate
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","5abpfTy8A5/6+zrlXNFA9no+uSkBY8xTbtPc4Nz7","229","21","2011","2020-11-13 14:16:41.019504"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","8mXHydGEPyY2WliO0PlT2SofPWTRUg4yXJZ6JF3k","403","22","2011","2020-11-13 14:16:41.077030"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","A1hAVDeyIn0Mf/kTgCBVTRsYg8kg6fsXI9b8fTrP","187","17","2011","2020-11-13 14:16:41.108201"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","buJv6gNXs8uURpay1YUdmYuqEY1Z1zq3e6sgunoz","236","11","2011","2020-11-13 14:16:41.170034"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","cIEenhVGWKQRCFX6HzdfkBc08q6f5fStlEaWlDey","432","22","2011","2020-11-13 14:16:41.213634"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","dZavW7wpC9IiFm8/3ylw9LLBXtVvS6hS1Ej+HrQz","913","12","2011","2020-11-13 14:16:41.259598"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","FwShw9USgO87wNiJghgHvsL459eNDZgPIk7RK1CC","426","25","2011","2020-11-13 14:16:41.286928"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","13","2011","2020-11-13 14:16:41.326776"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","8","2011","2020-11-13 14:16:41.387395"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","10","2011","2020-11-13 14:16:41.419133"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","4","2011","2020-11-13 14:16:41.461000"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","PIfLmMJ4lQuue9anNoeHK4JwK77QsAB4Ni9AjChG","298","8","2011","2020-11-13 14:16:41.514301"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","Rf+gJKVIqv6nfRQWsGjNiEQnpbcW5D0INc75WDRb","535","17","2011","2020-11-13 14:16:41.572539"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","Sm07dIvFMhSAmdgHJyycN3BZzNM4GBIceS2KRpSQ","296","8","2011","2020-11-13 14:16:41.614393"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","tjyyY09zHThBKDCJAyM9NgCzQN43Wusqrx99feYA","530","17","2011","2020-11-13 14:16:41.647359"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","UoOac1bFN8O+CXRFtAPPSt1jKWTh3zMcWog7qEil","937","7","2011","2020-11-13 14:16:41.690702"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","UZCzChgzE19Bt4NoAc1yRAIspbi2s9mKUXOnWlFw","332","15","2011","2020-11-13 14:16:41.738297"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","x2A1nLnZm6nyEBrOlejyDy8nC+eeBE19LuBXpw/R","887","8","2011","2020-11-13 14:16:41.784062"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","24","2011","2020-11-13 14:16:41.831070"
"SAT Critical Reading","229","uri://ed-fi.org/Assessment/Assessment.xml","0CR2jJB43489mQDoOsxHJh7qGfZ8x4OUuyIm+/IK","650","89","2012","2020-11-13 14:16:41.861402"
"SAT Critical Reading","214","uri://ed-fi.org/Assessment/Assessment.xml","0CR2jJB43489mQDoOsxHJh7qGfZ8x4OUuyIm+/IK","650","650","2012","2020-11-13 14:16:41.862126"
"SAT Critical Reading","230","uri://ed-fi.org/Assessment/Assessment.xml","0CR2jJB43489mQDoOsxHJh7qGfZ8x4OUuyIm+/IK","650","92","2012","2020-11-13 14:16:41.862140"
"SAT Critical Reading","229","uri://ed-fi.org/Assessment/Assessment.xml","gq4yLMJUWPywGhbA3U5vzYHvp8muyBVfz1YG6Vgc","770","46","2012","2020-11-13 14:16:41.876745"
"SAT Critical Reading","214","uri://ed-fi.org/Assessment/Assessment.xml","gq4yLMJUWPywGhbA3U5vzYHvp8muyBVfz1YG6Vgc","770","490","2012","2020-11-13 14:16:41.877342"
"SAT Critical Reading","230","uri://ed-fi.org/Assessment/Assessment.xml","gq4yLMJUWPywGhbA3U5vzYHvp8muyBVfz1YG6Vgc","770","52","2012","2020-11-13 14:16:41.877356"
"SAT Critical Reading","229","uri://ed-fi.org/Assessment/Assessment.xml","OG6rY0eWTlLztTFyixb7fde27yS5qKT1jYOXJS81","618","13","2012","2020-11-13 14:16:41.899176"
"SAT Critical Reading","214","uri://ed-fi.org/Assessment/Assessment.xml","OG6rY0eWTlLztTFyixb7fde27yS5qKT1jYOXJS81","618","380","2012","2020-11-13 14:16:41.899219"
"SAT Critical Reading","230","uri://ed-fi.org/Assessment/Assessment.xml","OG6rY0eWTlLztTFyixb7fde27yS5qKT1jYOXJS81","618","15","2012","2020-11-13 14:16:41.899231"
"SAT Mathematics","229","uri://ed-fi.org/Assessment/Assessment.xml","477VGPmaCtgGroMG1cg49HsL5maW5kKzZwA7xNuz","618","17","2012","2020-11-13 14:16:41.974743"
"SAT Mathematics","214","uri://ed-fi.org/Assessment/Assessment.xml","477VGPmaCtgGroMG1cg49HsL5maW5kKzZwA7xNuz","618","410","2012","2020-11-13 14:16:41.974787"
"SAT Mathematics","230","uri://ed-fi.org/Assessment/Assessment.xml","477VGPmaCtgGroMG1cg49HsL5maW5kKzZwA7xNuz","618","17","2012","2020-11-13 14:16:41.974799"
"SAT Mathematics","229","uri://ed-fi.org/Assessment/Assessment.xml","8+N8+pQSxKFMPcXVhDV+k7uGavNOIsULMXjYVDLP","574","17","2012","2020-11-13 14:16:41.991229"
"SAT Mathematics","214","uri://ed-fi.org/Assessment/Assessment.xml","8+N8+pQSxKFMPcXVhDV+k7uGavNOIsULMXjYVDLP","574","410","2012","2020-11-13 14:16:41.991277"
"SAT Mathematics","230","uri://ed-fi.org/Assessment/Assessment.xml","8+N8+pQSxKFMPcXVhDV+k7uGavNOIsULMXjYVDLP","574","17","2012","2020-11-13 14:16:41.991287"
"SAT Mathematics","229","uri://ed-fi.org/Assessment/Assessment.xml","Hi4ZNtlxG9x5fXHJfHkOwhd7NxPV47RRnSht1z0c","770","70","2012","2020-11-13 14:16:41.997525"
"SAT Mathematics","214","uri://ed-fi.org/Assessment/Assessment.xml","Hi4ZNtlxG9x5fXHJfHkOwhd7NxPV47RRnSht1z0c","770","580","2012","2020-11-13 14:16:41.998353"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","lJ5hfLN3Nr0O4+8tteLhNkgy3VA7iYerPtVWmXVZ","178","1","2012","2020-11-13 14:16:40.549378"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","M8wx99e0ZDTzu9frxUkkALNde239baBpnemrw7NF","274","1","2012","2020-11-13 14:16:40.564954"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","OT5ckbPemE5GKdfYYEjroz/jpkIvkr8SnQ9vyRp/","463","8","2012","2020-11-13 14:16:40.583033"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","PkLUE6seiRsEVF4yyFBHki/SwaHPSTeRKv0wzXmf","423","4","2012","2020-11-13 14:16:40.611688"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","QgmvFNaZUTImaZROXONweZJUN0a9/s8DCZA2+Acw","86","8","2012","2020-11-13 14:16:40.640323"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","ujGowJXopXvXbnWSMLFStEkZj4DGioa4o4SLlmPK","501","1","2012","2020-11-13 14:16:40.670461"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","v9rasYJ+lrBQodVipvzFemMW35AgjZO/xh60UaiD","509","10","2012","2020-11-13 14:16:40.700854"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","wdQRg5z4l7ewHe0RDv1mP/SrKomogqf4Y5hNJUyJ","338","3","2012","2020-11-13 14:16:40.738394"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","wXGHz0Re286BiUliI4uDvS5IWvwh2Zo4w/uQfjC2","111","8","2012","2020-11-13 14:16:40.772635"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","YVJF3ROlWpMBbgXqgjNR65Pcr0ti2Ey2JxLnCUnV","594","5","2012","2020-11-13 14:16:40.803594"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","zEg5rUllS8pXHPdCErmLGTiI1RH8MlO2/lizHWnF","132","4","2012","2020-11-13 14:16:40.819252"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","0+KxanZG+CdQReWPdaJiMPEjaCZJQP2IDP0mU2I4","645","24","2011","2020-11-13 14:16:40.946054"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","39WpRfpk8zZJQXNPVFEDS2PqkEJt4vmbcO4rvOF7","23","19","2011","2020-11-13 14:16:41.009369"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","6hn46X705zYjrGoNvPCchwIBrklocTpgbmJshepV","400","22","2011","2020-11-13 14:16:41.063722"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","aWjX2AYEQgo/qDuapxCSvFFCX+fQ+KpRJSxKarAb","291","12","2011","2020-11-13 14:16:41.123706"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","bLyEsojUEAkfu0UGtjbtvtejuUuYVXwNS8EcH35w","495","25","2011","2020-11-13 14:16:41.170066"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","bxj7vLIVbNtn6XjDxrY8l+Mv/Q6ZRKzVJiCIn0HF","352","15","2011","2020-11-13 14:16:41.200461"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","DtkHpmh25G2JImKovnJWQPBSnGsX2toOMudz6v+/","247","21","2011","2020-11-13 14:16:41.240366"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","Fa6zTLxszUwC6WbFnQ6uQLyZWHl+Ecq0M/Fej2vJ","497","25","2011","2020-11-13 14:16:41.280664"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","gsYq6G9v2KylarcmkrlxohLUB5w4ITTjJongjZQJ","207","11","2011","2020-11-13 14:16:41.301081"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","H4jV66Eb3XaAjwVPjl4bnlPYXW4z6omLcLgQRT/O","406","4","2011","2020-11-13 14:16:41.319418"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","hQODL9EG0k8pClBWoLBzwecR2sW2hGerNPayTBkg","811","8","2011","2020-11-13 14:16:41.341197"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","kO+V0BniVngERHJIgGSLJCZICdlagrdC6b0sgtnW","144","11","2011","2020-11-13 14:16:41.386062"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","lRbUkIESg+qaANXclF7NVw3JhbClmB34hRylPlaN","41","19","2011","2020-11-13 14:16:41.425643"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","MmahpZ6mLGTr5HXKK3ZfZ9ygFboZX8LwMjmyS9mu","214","17","2011","2020-11-13 14:16:41.446800"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","n0RYsLgQeGiFp1q2OmV9eGdd7EnYxnJtk6TAK/3d","257","9","2011","2020-11-13 14:16:41.465995"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","nC9CqDfAAStzXGF3rBPcftRzLn2TnMYWk9HnzsWU","261","21","2011","2020-11-13 14:16:41.487060"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","NG//Up2XM2nh3FdegR4JurM/lRnPA0wr5jqJbw28","290","12","2011","2020-11-13 14:16:41.512061"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","qcyEOggXf7sUqiQrwPaFRiE7Qh56peQ/U69k2Iyd","99","24","2011","2020-11-13 14:16:41.556994"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","SC4ih0Xj5+q7AZVbzFK55xrUOmGz27ZNdlKgg95I","254","9","2011","2020-11-13 14:16:41.600170"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","u26TdBnGyOCbLr/EOsMUPsVZlUl1E+0vJPcr6dla","944","7","2011","2020-11-13 14:16:41.657197"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","UXqTSIKRrsihJURTr4/oOw6CdeWmuJ9CAk6OEsW6","113","24","2011","2020-11-13 14:16:41.700494"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","W4VXLl9oUBLQES2Hwe4YaN6nnn72+bGbwNfwOVCx","152","11","2011","2020-11-13 14:16:41.737136"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","xGxMCsDQKILmdeMU9uhmmVQ7yBaHOrXJj3iab1kl","76","13","2011","2020-11-13 14:16:41.781553"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","12","2011","2020-11-13 14:16:41.831039"
"SAT Critical Reading","229","uri://ed-fi.org/Assessment/Assessment.xml","Bb3RzCQlWlyNRa0cv2DUykf92B1AZYrdnzLs9BSz","774","9","2012","2020-11-13 14:16:41.856587"
"SAT Critical Reading","214","uri://ed-fi.org/Assessment/Assessment.xml","Bb3RzCQlWlyNRa0cv2DUykf92B1AZYrdnzLs9BSz","774","360","2012","2020-11-13 14:16:41.856633"
"SAT Critical Reading","230","uri://ed-fi.org/Assessment/Assessment.xml","Bb3RzCQlWlyNRa0cv2DUykf92B1AZYrdnzLs9BSz","774","11","2012","2020-11-13 14:16:41.856644"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","zXFMqaQUouumDhHF8VnSmBJPaZ1Xbc8f/Li1nh1q","393","9","2011","2020-11-13 14:16:41.871583"
"SAT Critical Reading","229","uri://ed-fi.org/Assessment/Assessment.xml","KyVUN0MOW6Djb8yNzO8o4/yKsRvtGJeN3eVcXaEG","838","1","2012","2020-11-13 14:16:41.899979"
"SAT Critical Reading","214","uri://ed-fi.org/Assessment/Assessment.xml","KyVUN0MOW6Djb8yNzO8o4/yKsRvtGJeN3eVcXaEG","838","220","2012","2020-11-13 14:16:41.900019"
"SAT Critical Reading","230","uri://ed-fi.org/Assessment/Assessment.xml","KyVUN0MOW6Djb8yNzO8o4/yKsRvtGJeN3eVcXaEG","838","1","2012","2020-11-13 14:16:41.900031"
"SAT Critical Reading","229","uri://ed-fi.org/Assessment/Assessment.xml","WBljir53Ep2afOhSeiRLOrR3Vd3NdJ82qiIwlQK6","674","72","2012","2020-11-13 14:16:41.940684"
"SAT Critical Reading","214","uri://ed-fi.org/Assessment/Assessment.xml","WBljir53Ep2afOhSeiRLOrR3Vd3NdJ82qiIwlQK6","674","570","2012","2020-11-13 14:16:41.941333"
"SAT Critical Reading","230","uri://ed-fi.org/Assessment/Assessment.xml","WBljir53Ep2afOhSeiRLOrR3Vd3NdJ82qiIwlQK6","674","77","2012","2020-11-13 14:16:41.941347"
"SAT Critical Reading","229","uri://ed-fi.org/Assessment/Assessment.xml","ydge30F1QBSMAfAOa/e+kTXve7jHbiCVtH6M9S+H","715","39","2012","2020-11-13 14:16:41.953129"
"SAT Critical Reading","214","uri://ed-fi.org/Assessment/Assessment.xml","ydge30F1QBSMAfAOa/e+kTXve7jHbiCVtH6M9S+H","715","470","2012","2020-11-13 14:16:41.953192"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","pklPH6F/MamSHm66LM2LCmMIbLxubSougJY8Ve8v","255","1","2012","2020-11-13 14:16:40.606697"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","sSisUdTHY6ZU8sc6qOhdoIDZToYcy0cyktceT+Pv","365","1","2012","2020-11-13 14:16:40.643497"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","urbW2RzjAVgsWmBxiek6K1x+viOI+HeS0579PBK4","664","8","2012","2020-11-13 14:16:40.676667"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","vqgycXQgJ3EBsE/tLcP79mClzzMHYkeVxvN1+AGT","319","3","2012","2020-11-13 14:16:40.707948"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","WfccuW4kgeO3LYs+KZi8/oayl+j0UIq07JogV+VE","91","8","2012","2020-11-13 14:16:40.738421"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","214","uri://ed-fi.org/Assessment/Assessment.xml","YPfauHE/E38kQNEtaBQXEJ+t8IgHPwqlHdCNkItw","653","8","2012","2020-11-13 14:16:40.776826"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","2r87Bg5TTt4i87HP/UHCx43UQh4yVGjz7GC+hNU7","724","10","2011","2020-11-13 14:16:40.946300"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","11","2011","2020-11-13 14:16:41.020099"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","24","2011","2020-11-13 14:16:41.078607"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","14","2011","2020-11-13 14:16:41.126062"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","8","2011","2020-11-13 14:16:41.158192"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","14","2011","2020-11-13 14:16:41.202316"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","DYrzoMRoefhhDUSGaK+GIXvdU3dtJDHN0CLPID4t","559","11","2011","2020-11-13 14:16:41.243412"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","kDFebqb/lXfGk/Ta8f58KFFjXjaaci9/eli9jt/6","318","9","2011","2020-11-13 14:16:41.360219"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","pprwkGz88VZtOHRuhcH0OcztzcUUV/usfAwkG4wu","610","9","2011","2020-11-13 14:16:41.528863"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","qIPbhuPX9jyt5wL7pvIMEX0FQ6lORoSxwdnctp/e","593","9","2011","2020-11-13 14:16:41.560214"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","24","2011","2020-11-13 14:16:41.601780"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","19","2011","2020-11-13 14:16:41.647358"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","21","2011","2020-11-13 14:16:41.690181"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","Wz9FHLKmcUK2kVJiIS3WVwktyPCj1mDFab44wEXE","386","4","2011","2020-11-13 14:16:41.743756"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","xL2tRFij8Yb51r3E+L1eAtfT0G/tO1b8BZH+rgjH","280","21","2011","2020-11-13 14:16:41.785527"
"MP-2013-Mathematics-Seventh grade","214","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","12","2011","2020-11-13 14:16:41.831054"
"SAT Mathematics","229","uri://ed-fi.org/Assessment/Assessment.xml","VocKDHTbEo4cXd1+qTjKQ/jJ94qVl3SGDpcPXFH3","668","1","2012","2020-11-13 14:16:42.026380"
"SAT Mathematics","214","uri://ed-fi.org/Assessment/Assessment.xml","VocKDHTbEo4cXd1+qTjKQ/jJ94qVl3SGDpcPXFH3","668","220","2012","2020-11-13 14:16:42.026428"
"SAT Mathematics","230","uri://ed-fi.org/Assessment/Assessment.xml","VocKDHTbEo4cXd1+qTjKQ/jJ94qVl3SGDpcPXFH3","668","1","2012","2020-11-13 14:16:42.026440"
"SAT Writing","229","uri://ed-fi.org/Assessment/Assessment.xml","vzP2F6CVkEudYxE3PNJW5abGm49lqY4XKMHMHfET","709","4","2012","2020-11-13 14:16:42.099663"
"SAT Writing","214","uri://ed-fi.org/Assessment/Assessment.xml","vzP2F6CVkEudYxE3PNJW5abGm49lqY4XKMHMHfET","709","3","2012","2020-11-13 14:16:42.099698"
"SAT Writing","230","uri://ed-fi.org/Assessment/Assessment.xml","vzP2F6CVkEudYxE3PNJW5abGm49lqY4XKMHMHfET","709","4","2012","2020-11-13 14:16:42.099707"
"SA-2011-Mathematics-Eighth grade","214","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","28","2012","2020-11-13 14:16:42.179183"
"SA-2011-Mathematics-Eighth grade","221","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","691","2012","2020-11-13 14:16:42.179898"
"SA-2011-Mathematics-Eighth grade","214","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","28","2012","2020-11-13 14:16:42.213844"
"SA-2011-Mathematics-Eighth grade","221","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","691","2012","2020-11-13 14:16:42.214515"
"SA-2011-Mathematics-Fifth grade","214","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","34","2012","2020-11-13 14:16:42.243829"
"SA-2011-Mathematics-Fifth grade","221","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","647","2012","2020-11-13 14:16:42.244487"
"SA-2011-Mathematics-Fifth grade","214","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","38","2012","2020-11-13 14:16:42.272203"
"SA-2011-Mathematics-Fifth grade","221","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","691","2012","2020-11-13 14:16:42.272781"
"SA-2011-Reading-Eighth grade","227","uri://ed-fi.org/Assessment/Assessment.xml","ICM7q/555keg+UWHP0zKysAhgQo7gd8KFvvz89Tw","99","1090","2012","2020-11-13 14:16:42.299074"
"SA-2011-Reading-Eighth grade","214","uri://ed-fi.org/Assessment/Assessment.xml","ICM7q/555keg+UWHP0zKysAhgQo7gd8KFvvz89Tw","99","40","2012","2020-11-13 14:16:42.299761"
"SA-2011-Reading-Eighth grade","221","uri://ed-fi.org/Assessment/Assessment.xml","ICM7q/555keg+UWHP0zKysAhgQo7gd8KFvvz89Tw","99","748","2012","2020-11-13 14:16:42.299792"
"SA-2011-Reading-Fifth grade","227","uri://ed-fi.org/Assessment/Assessment.xml","/nHtWj1s9Zws4SK7291FUNifNnrOd9YdfuTx1d5E","147","980","2012","2020-11-13 14:16:42.336280"
"SA-2011-Reading-Fifth grade","214","uri://ed-fi.org/Assessment/Assessment.xml","/nHtWj1s9Zws4SK7291FUNifNnrOd9YdfuTx1d5E","147","37","2012","2020-11-13 14:16:42.337059"
"SA-2011-Reading-Fifth grade","221","uri://ed-fi.org/Assessment/Assessment.xml","/nHtWj1s9Zws4SK7291FUNifNnrOd9YdfuTx1d5E","147","699","2012","2020-11-13 14:16:42.337081"
"SAT Critical Reading","214","uri://ed-fi.org/Assessment/Assessment.xml","q0q02ESn47wG3yNbjBk9KOltEJGbJWHAegmrpYL9","697","610","2012","2020-11-13 14:16:41.944738"
"SAT Critical Reading","230","uri://ed-fi.org/Assessment/Assessment.xml","q0q02ESn47wG3yNbjBk9KOltEJGbJWHAegmrpYL9","697","86","2012","2020-11-13 14:16:41.944753"
"SAT Critical Reading","229","uri://ed-fi.org/Assessment/Assessment.xml","ZMSgfLoLHtMXKOgJcyWempijtaF9cql3sly0x482","574","11","2012","2020-11-13 14:16:41.955092"
"SAT Critical Reading","214","uri://ed-fi.org/Assessment/Assessment.xml","ZMSgfLoLHtMXKOgJcyWempijtaF9cql3sly0x482","574","370","2012","2020-11-13 14:16:41.955260"
"SAT Critical Reading","230","uri://ed-fi.org/Assessment/Assessment.xml","ZMSgfLoLHtMXKOgJcyWempijtaF9cql3sly0x482","574","13","2012","2020-11-13 14:16:41.955296"
